time_ms,ax,ay,az,gx,gy,gz
589991.0,-0.3352,3.1005,10.0269,-0.2645,0.281,-0.0942
590001.0,-0.3376,3.1436,10.4603,-0.2841,0.3257,-0.0591
590011.0,-0.1221,3.2609,10.8673,-0.2841,0.357,-0.0208
590021.0,0.0527,3.2633,11.1761,-0.3406,0.3155,0.0053
590031.0,0.1748,3.4453,11.2073,-0.3523,0.3022,0.0202
590041.0,-0.1077,3.7757,11.3102,-0.3374,0.3544,0.0346
590051.0,-0.395,4.0654,11.3749,-0.356,0.3767,0.0639
590061.0,-0.7087,4.3479,11.461,-0.4427,0.3528,0.1011
590071.0,-0.9864,4.5011,11.6334,-0.5672,0.3124,0.1532
590081.0,-1.3719,4.4987,11.9734,-0.6715,0.2857,0.2261
590091.0,-1.5754,4.3,12.627,-0.7482,0.2198,0.3028
590101.0,-1.47,4.0749,13.0173,-0.7231,0.1165,0.3693
590111.0,-1.4341,3.948,13.0963,-0.6151,0.0053,0.4204
590121.0,-1.3599,3.9983,12.8162,-0.4906,-0.1256,0.4603
590131.0,-1.2594,4.1084,12.3301,-0.4108,-0.2501,0.4997
590141.0,-1.2737,4.1563,11.7292,-0.4007,-0.3714,0.5486
590151.0,-1.3312,4.1084,11.2982,-0.4252,-0.4587,0.6135
590161.0,-1.3527,3.9217,11.0397,-0.3986,-0.4816,0.7114
590171.0,-1.2067,3.5171,10.8529,-0.3054,-0.4597,0.8354
590181.0,-0.9266,3.0765,10.6686,-0.2176,-0.4342,0.9525
590191.0,-0.6416,2.648,10.5393,-0.2107,-0.4518,1.0344
590201.0,-0.3472,2.308,10.2663,-0.2826,-0.4959,1.0876
590211.0,-0.2179,1.822,10.1778,-0.4257,-0.5417,1.1275
590221.0,-0.2011,1.2522,10.2975,-0.5257,-0.589,1.1595
590231.0,-0.1484,0.668,10.2711,-0.5183,-0.6215,1.1855
590241.0,-0.0718,0.0144,10.2017,-0.439,-0.6439,1.1962
590251.0,0.249,-0.5866,10.0197,-0.3193,-0.6481,1.1712
590261.0,0.6656,-1.0798,9.73,-0.2522,-0.6795,1.0951
590271.0,1.1037,-1.3431,9.232,-0.2794,-0.7466,0.9642
590281.0,1.2378,-1.3671,8.7484,-0.3783,-0.7982,0.804
590291.0,1.1923,-1.2617,8.4372,-0.4629,-0.7944,0.6534
590301.0,1.0678,-1.0702,8.0876,-0.4842,-0.737,0.5342
590311.0,1.1157,-1.0199,7.9368,-0.4917,-0.6635,0.4486
