time_ms,ax,ay,az,gx,gy,gz
1360931.0,-1.0199,-4.0654,9.3111,-0.0702,0.0303,0.0133
1360941.0,-0.9936,-4.209,9.323,-0.0756,0.0346,0.0218
1360951.0,-0.9792,-4.276,9.3518,-0.0591,0.0458,0.0261
1360961.0,-0.9768,-4.288,9.3541,-0.0463,0.0532,0.0213
1360971.0,-0.9361,-4.2617,9.2943,-0.0399,0.0601,0.0138
1360981.0,-0.9816,-4.2593,9.3805,-0.0559,0.0649,0.0037
1360991.0,-0.9529,-4.2329,9.4547,-0.075,0.0692,-0.0043
1361001.0,-0.9912,-4.2377,9.6199,-0.0793,0.0734,-0.0101
1361011.0,-0.9505,-4.2353,9.6917,-0.0724,0.05,-0.0133
1361021.0,-0.8835,-4.1132,9.5984,-0.0633,0.0112,-0.0165
1361031.0,-0.9074,-3.9959,9.4475,-0.0575,-0.008,-0.0133
1361041.0,-0.8739,-3.9385,9.3589,-0.0607,-0.0085,0.0016
1361051.0,-0.8571,-4.0749,9.3206,-0.0793,-0.0133,0.016
1361061.0,-0.7757,-4.1468,9.2201,-0.074,-0.0106,0.0255
1361071.0,-0.7829,-4.221,9.2871,-0.067,0.017,0.0271
1361081.0,-0.7853,-4.1899,9.2273,-0.0521,0.0303,0.0229
1361091.0,-0.8092,-4.1156,9.1315,-0.0527,0.0388,0.016
1361101.0,-0.8475,-4.0223,9.0621,-0.0756,0.0447,0.0128
1361111.0,-0.8978,-4.0031,9.1578,-0.0995,0.0665,0.0208
1361121.0,-0.9481,-4.0127,9.268,-0.1038,0.0841,0.0346
1361131.0,-0.929,-4.1252,9.3182,-0.0968,0.0905,0.0479
1361141.0,-0.8523,-4.2042,9.3134,-0.0952,0.0798,0.0506
1361151.0,-0.9146,-4.1875,9.256,-0.0995,0.0702,0.0495
1361161.0,-0.9529,-4.1683,9.2344,-0.1,0.075,0.0532
1361171.0,-0.9697,-4.2234,9.3422,-0.0958,0.0878,0.0601
1361181.0,-1.0463,-4.2377,9.3996,-0.0708,0.1011,0.0713
1361191.0,-1.0678,-4.2952,9.4284,-0.049,0.1027,0.0782
1361201.0,-1.0606,-4.3048,9.4164,-0.0335,0.0984,0.0819
1361211.0,-1.1253,-4.3144,9.414,-0.0319,0.0942,0.0835
1361221.0,-1.063,-4.4173,9.4667,-0.0298,0.0921,0.0857
1361231.0,-0.984,-4.5442,9.4595,-0.0346,0.0862,0.0814
1361241.0,-0.9625,-4.6208,9.5984,-0.0399,0.0825,0.0665
1361251.0,-1.0199,-4.6304,9.6295,-0.0266,0.0851,0.049
1361261.0,-0.9888,-4.6735,9.5816,-0.0229,0.0633,0.0287
1361271.0,-0.9409,-4.6591,9.4403,-0.0335,0.0415,-0.0005
1361281.0,-0.9984,-4.5945,9.3613,-0.0585,0.0447,-0.0303
1361291.0,-1.0295,-4.5729,9.4667,-0.074,0.0596,-0.0516
1361301.0,-1.0511,-4.5298,9.6079,-0.0633,0.0702,-0.0686
1361311.0,-1.0439,-4.4269,9.6726,-0.0282,0.0639,-0.0798
1361321.0,-0.9553,-4.3431,9.5792,0.0117,0.0548,-0.0841
1361331.0,-0.8619,-4.2377,9.4715,0.0266,0.0458,-0.0905
1361341.0,-0.8954,-4.1659,9.3709,0.0085,0.0431,-0.0952
1361351.0,-0.9529,-4.0749,9.4212,-0.0218,0.0484,-0.0974
1361361.0,-1.0319,-4.0223,9.5002,-0.049,0.0596,-0.0974
1361371.0,-1.0439,-3.9025,9.6103,-0.0537,0.0617,-0.0899
1361381.0,-1.0822,-3.8595,9.6295,-0.0495,0.0521,-0.0718
1361391.0,-1.0702,-3.869,9.6798,-0.041,0.0372,-0.0479
1361401.0,-1.0942,-3.8858,9.6414,-0.0314,0.025,-0.0277
1361411.0,-1.087,-4.0079,9.5433,-0.0452,-0.0016,-0.0096
1361421.0,-1.0439,-4.1228,9.3853,-0.0543,-0.0208,0.0
1361431.0,-1.0151,-4.1779,9.1985,-0.0692,-0.025,0.0011
1361441.0,-0.9936,-4.2425,9.086,-0.0921,-0.0138,-0.0037
1361451.0,-0.9984,-4.276,9.0142,-0.1043,0.0106,-0.0074
1361461.0,-0.9864,-4.3742,9.1315,-0.0984,0.0399,-0.0106
1361471.0,-0.9816,-4.4508,9.2416,-0.0585,0.0788,-0.016
1361481.0,-0.9457,-4.4388,9.3302,-0.0011,0.1149,-0.0261
1361491.0,-0.929,-4.3,9.3422,0.0303,0.1219,-0.0367
1361501.0,-0.9601,-4.2329,9.414,0.0202,0.1272,-0.0458
1361511.0,-1.0175,-4.1324,9.4619,-0.0341,0.1123,-0.0553
1361521.0,-0.9864,-4.1755,9.6151,-0.1176,0.066,-0.0639
1361531.0,-0.9936,-4.2569,9.5864,-0.1517,0.033,-0.0665
1361541.0,-1.0319,-4.2114,9.5577,-0.1437,0.0128,-0.0681
1361551.0,-1.0247,-4.1252,9.4188,-0.1117,0.0016,-0.0628
1361561.0,-1.0032,-4.0318,9.3685,-0.0532,0.0341,-0.0447
1361571.0,-0.972,-4.027,9.4044,-0.0239,0.05,-0.0277
1361581.0,-0.9218,-4.1372,9.4212,-0.0314,0.0335,-0.0133
1361591.0,-0.8787,-4.2641,9.3637,-0.0325,0.0202,-0.0096
1361601.0,-0.8978,-4.3024,9.3422,-0.0314,0.0208,-0.0197
1361611.0,-0.8835,-4.2617,9.2368,-0.0346,0.0181,-0.033
1361621.0,-0.8188,-4.1851,9.2201,-0.0559,0.0117,-0.0468
1361631.0,-0.8475,-4.0725,9.1099,-0.0729,0.0176,-0.0537
1361641.0,-0.905,-4.0199,9.1363,-0.083,0.025,-0.05
1361651.0,-0.8452,-4.0749,9.1028,-0.0692,0.0399,-0.0346
1361661.0,-0.8739,-4.1108,9.1674,-0.0261,0.0878,-0.0186
1361671.0,-0.9385,-4.1946,9.2967,-0.0037,0.116,-0.0106
1361681.0,-0.8882,-4.2928,9.3134,-0.0154,0.0974,-0.017
1361691.0,-0.8619,-4.2689,9.3087,-0.0495,0.0772,-0.0394
1361701.0,-0.838,-4.1827,9.2703,-0.074,0.0803,-0.058
1361711.0,-0.8978,-4.0606,9.3063,-0.0772,0.0937,-0.0649
1361721.0,-0.9864,-3.9456,9.3996,-0.0782,0.0974,-0.0596
1361731.0,-1.0032,-3.9672,9.4786,-0.0596,0.1043,-0.0388
1361741.0,-1.0606,-4.1061,9.5936,-0.033,0.1011,-0.0144
1361751.0,-0.9984,-4.2665,9.5098,-0.0106,0.0846,-0.0032
1361761.0,-0.9649,-4.3814,9.4619,-0.0096,0.0772,-0.0069
1361771.0,-0.9098,-4.4077,9.4691,-0.0245,0.0686,-0.0234
