time_ms,ax,ay,az,gx,gy,gz
938301.0,-0.51,0.7254,10.9726,-0.0883,-0.1075,-0.0383
938311.0,-0.3472,0.68,10.5704,-0.0005,-0.1171,-0.0181
938321.0,-0.1652,0.6177,10.1921,0.0069,-0.1165,-0.0192
938331.0,-0.1101,0.5962,9.9671,-0.0543,-0.0952,-0.0426
938341.0,-0.0934,0.6369,10.0149,-0.1235,-0.0591,-0.075
938351.0,-0.1197,0.7207,10.1011,-0.1873,-0.0436,-0.1011
938361.0,-0.1413,0.814,10.1155,-0.2251,-0.0261,-0.1112
938371.0,-0.1939,0.9194,10.1897,-0.2256,0.0096,-0.1032
938381.0,-0.2825,0.9242,10.4076,-0.2001,0.0367,-0.0835
938391.0,-0.2993,0.8092,10.4794,-0.1495,0.05,-0.0564
938401.0,-0.2059,0.7326,10.3573,-0.0803,0.066,-0.0372
938411.0,-0.2274,0.7111,10.1227,-0.0697,0.0692,-0.0372
938421.0,-0.2035,0.7087,9.979,-0.1235,0.0729,-0.0564
938431.0,-0.2251,0.8452,9.8737,-0.1932,0.0963,-0.0814
938441.0,-0.3304,1.0654,9.9144,-0.2533,0.1431,-0.0921
938451.0,-0.5435,1.2665,10.1825,-0.2767,0.216,-0.0745
938461.0,-0.7374,1.2713,10.7093,-0.2708,0.2708,-0.0277
938471.0,-0.8835,1.1851,11.1713,-0.1905,0.3049,0.0383
938481.0,-0.9529,1.0127,11.5113,-0.0654,0.3076,0.1048
938491.0,-0.838,0.8859,11.5209,0.0532,0.265,0.1559
938501.0,-0.7183,0.7494,11.2791,0.0974,0.2033,0.1751
938511.0,-0.6297,0.6943,11.1522,0.0819,0.1612,0.1729
938521.0,-0.565,0.6464,11.0995,0.0367,0.133,0.1602
938531.0,-0.5243,0.589,11.1378,-0.0223,0.0931,0.1447
938541.0,-0.2251,0.4262,11.0899,-0.05,0.0756,0.1266
938551.0,-0.5818,0.577,10.9846,-0.0766,0.0819,0.091
938561.0,-0.6009,0.5818,11.0014,-0.1538,0.066,0.0649
938571.0,-0.4669,0.5315,11.1857,-0.19,0.0905,0.0452
938581.0,-0.6464,0.4956,11.6909,-0.2049,0.1298,0.0234
938591.0,-0.7302,0.5674,12.1985,-0.1681,0.1288,0.0128
938601.0,-0.9577,0.7135,12.7467,-0.0772,0.0947,0.0208
938611.0,-1.3096,1.0391,13.0699,0.1288,0.0915,0.0702
938621.0,-1.6089,1.3312,13.2495,0.3762,0.0968,0.1548
938631.0,-1.8866,1.5323,13.4506,0.5773,0.0915,0.2528
938641.0,-2.1452,1.5897,13.6924,0.7333,0.1059,0.3469
938651.0,-2.5091,1.4988,14.2814,0.7694,0.099,0.4129
938661.0,-2.9473,1.1971,15.67,0.7295,0.0601,0.4475
938671.0,-3.0263,0.7949,17.0611,0.6705,-0.0862,0.4448
938681.0,-2.5953,0.34,17.9062,0.4667,-0.4619,0.3634
938691.0,-1.7406,0.0766,17.8631,0.1453,-0.9498,0.1995
938701.0,-2.2529,0.4166,17.3173,-0.2879,-1.4601,-0.0186
938711.0,-2.2314,0.9122,16.0603,-0.7396,-1.98,-0.2171
938721.0,-2.1093,1.3647,14.6812,-1.0653,-2.3216,-0.3491
938731.0,-2.3631,1.7382,13.3381,-1.2898,-2.5031,-0.4103
938741.0,-2.2338,1.4054,12.8281,-1.4782,-2.6169,-0.414
938751.0,-1.719,0.8595,12.3924,-1.5431,-2.6792,-0.4017
938761.0,-1.2091,0.316,12.1434,-1.6118,-2.8319,-0.4284
938771.0,-0.735,0.1077,11.497,-1.5351,-2.9788,-0.4629
938781.0,-0.3735,0.3448,10.3358,-1.2941,-3.0442,-0.4725
938791.0,0.1389,0.6584,8.7843,-1.0584,-3.0857,-0.4534
938801.0,0.8428,0.9026,6.7876,-0.9046,-3.0565,-0.4129
938811.0,1.6257,0.9218,5.2648,-0.8881,-2.8958,-0.3704
938821.0,1.391,0.8452,4.6855,-0.97,-2.6217,-0.3315
938831.0,1.9201,0.2083,5.0829,-1.0222,-2.328,-0.282
938841.0,2.5762,-0.5171,5.8012,-0.9892,-2.0811,-0.2474
938851.0,3.1939,-1.0846,6.1196,-0.9493,-1.9773,-0.2597
938861.0,3.6799,-1.166,6.0023,-0.886,-1.9268,-0.3129
938871.0,4.0103,-0.8954,5.6671,-0.7854,-1.8592,-0.365
938881.0,4.1324,-0.5578,5.2002,-0.6178,-1.7373,-0.3767
938891.0,4.2234,-0.0599,4.4221,-0.3906,-1.5596,-0.3427
938901.0,4.4125,0.1604,3.9313,-0.2166,-1.3303,-0.273
938911.0,4.5035,0.1867,3.711,-0.1187,-1.0621,-0.1846
938921.0,4.5825,-0.2274,4.1635,-0.1171,-0.8296,-0.1032
938931.0,4.889,-0.7925,4.5226,-0.1165,-0.6279,-0.0447
938941.0,5.2577,-1.3815,5.0278,-0.1958,-0.514,-0.0458
938951.0,5.4085,-1.5514,5.4013,-0.2634,-0.4135,-0.0937
938961.0,5.2601,-1.5538,6.043,-0.3278,-0.3448,-0.1628
938971.0,5.0949,-1.3144,6.4332,-0.3065,-0.3283,-0.2192
938981.0,4.9225,-0.6512,6.2489,-0.1447,-0.273,-0.241
938991.0,4.9392,-0.1413,6.0501,-0.0553,-0.2299,-0.2363
939001.0,4.8554,0.3974,5.7988,-0.0564,-0.1713,-0.2118
939011.0,4.9608,0.7374,6.1028,-0.1016,-0.0942,-0.1692
939021.0,4.853,1.2929,6.0549,-0.0894,-0.0218,-0.1
939031.0,5.2074,2.1668,5.5162,-0.0521,0.0607,-0.0037
939041.0,5.2122,2.9209,4.391,-0.1139,0.1804,0.141
939051.0,5.3247,3.0742,2.4924,-0.4848,0.1974,0.2948
939061.0,5.8395,2.2841,0.8021,-1.0972,0.2198,0.4252
939071.0,6.0142,1.7382,-1.6161,-1.6522,0.3719,0.5305
939081.0,5.6288,1.1492,-2.5115,-2.0343,0.6912,0.6279
939091.0,4.8578,1.0822,-4.2617,-1.9183,1.0456,0.7886
939101.0,4.2449,0.9194,-7.1682,-1.4873,1.3638,1.0195
939111.0,3.96,-0.0766,-9.4571,-0.7833,1.8879,1.267
939121.0,4.1611,-0.2107,-14.5017,0.2543,2.659,1.4622
939131.0,3.7804,0.51,-18.7059,0.9977,3.8307,1.5
939141.0,-0.7111,3.2298,-18.3204,1.284,5.502,1.5038
939151.0,-5.5593,6.0334,-12.7036,1.6059,7.2511,1.7155
939161.0,-13.2926,7.3957,-3.8403,2.378,8.774,2.2072
939171.0,-17.9302,4.9249,6.2321,3.5194,9.7967,2.908
939181.0,-20.7314,0.2897,17.741,4.7385,10.3113,3.4343
939191.0,-19.9988,-4.1755,27.0234,5.7245,10.091,3.521
