time_ms,ax,ay,az,gx,gy,gz
4939271.0,0.6225,7.5848,40.7014,-0.1086,0.7088,0.1431
4939281.0,0.5842,7.4316,40.1172,0.1144,0.9115,0.2017
4939291.0,1.4461,7.5369,38.8914,0.29,1.2026,0.2852
4939301.0,1.7621,7.2018,40.0981,0.4938,1.4575,0.3331
4939311.0,2.3942,7.6423,39.6384,0.5805,1.7432,0.3358
4939321.0,2.9784,8.1211,39.3607,0.5263,1.872,0.3209
4939331.0,2.1548,8.2552,40.5003,0.5917,2.0736,0.3597
4939341.0,1.4269,9.3278,37.6464,0.2458,2.229,0.4097
4939351.0,2.7677,7.6136,38.5275,-0.1293,2.8223,0.3315
4939361.0,1.2833,7.5561,40.893,0.0154,3.414,0.2283
4939371.0,0.182,7.3358,43.4883,0.2756,3.6657,0.1745
4939381.0,-0.3256,7.4029,44.829,0.4576,4.1893,0.1341
4939391.0,-1.0918,6.11,49.8952,0.597,4.2425,0.0192
4939401.0,-1.2067,5.9951,51.1785,0.8147,4.2872,-0.1543
4939411.0,-2.6145,5.2864,55.4306,0.9722,4.0584,-0.4081
4939421.0,-3.7158,6.7325,57.2501,0.9371,3.5816,-0.679
4939431.0,-5.047,7.6519,59.0985,0.9743,2.9447,-0.8924
4939441.0,-6.3303,9.6726,59.0123,0.7668,2.1747,-1.0169
4939451.0,-7.6423,11.0133,58.974,0.3406,1.4681,-1.0584
4939461.0,-8.8107,11.0899,58.9644,-0.0064,0.6699,-1.0243
4939471.0,-8.3989,10.7835,58.2174,-0.3618,-0.0511,-1.0312
4939481.0,-8.4467,9.9216,57.6907,-1.0126,-0.7609,-1.1297
4939491.0,-8.8873,9.5481,57.9301,-1.4324,-1.5261,-1.2372
4939501.0,-9.0788,9.7492,56.3308,-1.8134,-2.2748,-1.3489
4939511.0,-8.7819,9.6534,54.1185,-2.0635,-2.8346,-1.3846
4939521.0,-8.6957,9.7492,52.7778,-2.3386,-3.3363,-1.4154
4939531.0,-9.1937,9.9311,51.4562,-2.4185,-3.7594,-1.4112
4939541.0,-9.73,9.8928,49.4163,-2.4626,-4.0004,-1.3159
4939551.0,-9.1363,9.1746,48.8609,-2.3174,-4.1968,-1.2095
4939561.0,-8.8777,8.6957,48.7651,-2.2067,-4.5666,-1.102
4939571.0,-8.3031,8.0445,47.8745,-2.162,-4.954,-1.0387
4939581.0,-8.1977,7.4508,46.6869,-1.9034,-5.344,-0.969
4939591.0,-7.8913,7.6423,44.9631,-1.6841,-5.7271,-0.8924
4939601.0,-7.4412,7.4124,43.1722,-1.5383,-5.9868,-0.7662
4939611.0,-6.3398,7.4795,40.7876,-1.3537,-6.1927,-0.6204
4939621.0,-5.296,7.039,38.336,-1.3729,-6.3023,-0.5183
4939631.0,-4.8842,6.7708,36.5068,-1.6533,-6.4162,-0.4736
4939641.0,-4.1084,5.7748,35.5683,-1.8076,-6.4716,-0.406
4939651.0,-2.6528,5.3247,35.1565,-1.5804,-6.1704,-0.3001
4939661.0,-1.7142,4.5777,35.7598,-1.0403,-6.1251,-0.1607
4939671.0,-0.7757,4.5011,33.9402,-0.5789,-5.9613,-0.0351
4939681.0,-0.3352,4.5203,32.3696,-0.3225,-5.9192,0.1548
4939691.0,1.3216,3.869,30.7607,-0.2432,-5.8405,0.2623
4939701.0,2.1644,3.371,28.1941,-0.339,-5.584,0.3379
4939711.0,3.304,1.7621,27.4759,-0.4895,-5.2754,0.3272
4939721.0,5.2385,0.1628,26.8246,-0.489,-4.8683,0.2214
4939731.0,6.7804,-0.8715,26.8438,-0.5332,-4.5325,-0.0133
4939741.0,7.6998,-1.7142,26.2117,-0.6779,-4.2526,-0.2841
4939751.0,7.9966,-1.3024,26.1447,-0.6737,-4.0031,-0.5374
4939761.0,8.5329,-0.498,25.6275,-0.7976,-3.795,-0.7492
4939771.0,9.481,0.68,24.3347,-0.977,-3.645,-0.895
4939781.0,10.1706,2.3942,22.3906,-1.3303,-3.298,-0.9812
4939791.0,9.6534,2.9401,22.4002,-1.3095,-2.8681,-0.9035
4939801.0,10.7452,3.5338,20.3028,-1.1217,-2.2578,-0.7242
4939811.0,11.4539,3.2178,19.1728,-1.0004,-1.4681,-0.5603
4939821.0,12.3541,2.3846,18.7705,-0.9402,-0.8019,-0.4645
4939831.0,14.0588,1.8962,17.8799,-1.0366,-0.0122,-0.4693
4939841.0,14.3748,1.2067,18.8376,-1.0451,0.7301,-0.5396
4939851.0,14.212,1.8771,19.3835,-1.1584,1.3244,-0.6039
4939861.0,12.7563,2.3655,20.6572,-1.3904,1.6911,-0.6151
4939871.0,12.1147,2.9784,20.5614,-1.8768,1.7549,-0.5529
4939881.0,12.2679,2.0303,19.7378,-2.228,1.8906,-0.4853
4939891.0,12.8521,-0.0287,17.0754,-2.5382,2.4036,-0.5731
4939901.0,14.3652,-1.81,15.6198,-2.3067,3.6838,-0.7758
4939911.0,14.2599,-2.5379,16.3285,-1.5304,5.4893,-1.0445
4939921.0,12.2679,-1.1205,19.1057,-0.7226,7.0787,-1.2632
4939931.0,9.3948,0.8523,24.3825,-0.0596,8.1323,-1.3345
4939941.0,7.1826,3.1795,28.5676,0.0968,8.3355,-1.2829
4939951.0,5.1906,3.7637,30.8086,-0.3294,7.7241,-1.1813
4939961.0,5.9855,2.4708,28.491,-0.8838,7.4421,-1.2127
4939971.0,4.5586,1.7238,25.9915,-0.6763,8.5239,-1.3143
4939981.0,2.7294,0.1724,27.8972,-0.1394,9.9436,-1.4479
4939991.0,1.1875,0.6225,31.3162,0.8775,11.557,-1.6937
4940001.0,-1.7909,3.3136,37.9912,1.8087,12.6446,-1.8837
4940011.0,-4.7884,8.1499,44.0629,2.3317,12.9926,-1.8033
4940021.0,-8.1882,12.2104,49.8569,2.2051,12.4488,-1.4851
4940031.0,-8.5329,14.9207,52.7299,1.4771,11.1648,-1.0217
4940041.0,-9.9311,15.6006,52.6054,0.7008,10.0112,-0.489
4940051.0,-10.2568,12.6318,50.8145,0.3837,9.9872,-0.017
4940061.0,-10.0461,8.7149,52.7107,1.0908,10.9179,0.1862
4940071.0,-11.2719,6.5218,57.8822,2.1348,11.3814,0.1463
4940081.0,-11.6071,8.2552,59.3858,2.1891,11.5005,0.0293
4940091.0,-15.3229,8.0924,66.7599,2.0752,10.903,-0.0213
4940101.0,-16.5583,11.3294,67.8421,1.3053,9.5583,-0.0261
4940111.0,-18.9238,11.5017,69.9107,0.4241,8.1977,0.2469
4940121.0,-19.8144,8.6574,69.5085,-0.5385,7.0101,0.4645
4940131.0,-19.0962,3.3136,70.7439,-0.8657,6.2278,0.3597
4940141.0,-19.7378,-1.1875,72.1612,-1.0041,5.5451,-0.0718
4940151.0,-20.3507,-3.9265,75.8387,-0.7428,4.5458,-0.7343
4940161.0,-20.322,-4.3,77.5626,-0.4571,3.2305,-1.5421
4940171.0,-18.9908,-3.5338,75.6089,-0.5183,1.3175,-2.5121
4940181.0,-25.1774,-2.7198,71.7877,0.2166,0.6252,-3.1443
4940191.0,-24.0186,5.4205,65.6873,-2.3131,-0.8226,-3.7482
4940201.0,-19.077,7.92,66.214,-2.4589,-2.4397,-3.8674
4940211.0,-22.4289,10.9846,62.2684,-3.2911,-2.7297,-3.8067
4940221.0,-23.6356,12.5169,62.096,-2.7579,-3.0352,-3.3342
4940231.0,-23.2621,13.0149,65.6682,-1.9635,-3.4566,-2.701
4940241.0,-22.1607,13.398,65.4287,-1.1451,-4.6219,-2.0476
4940251.0,-20.7338,12.2966,63.657,-0.4464,-5.542,-1.5107
4940261.0,-19.7282,12.1338,59.6444,-0.0963,-6.2832,-1.0935
4940271.0,-18.9621,11.9231,55.8711,-0.125,-7.0143,-0.762
4940281.0,-17.8033,11.7412,51.8584,-0.5694,-7.6656,-0.514
4940291.0,-16.6253,10.9654,50.0771,-1.1068,-8.1887,-0.3288
4940301.0,-15.5049,10.4962,47.817,-1.2377,-8.5691,-0.0745
4940311.0,-15.4091,10.1706,46.888,-0.9088,-8.7437,0.2671
4940321.0,-15.1505,9.347,45.5856,-0.2677,-8.7969,0.737
4940331.0,-13.8768,7.4891,43.6607,0.5694,-8.9602,1.2148
4940341.0,-12.1625,4.9895,41.0845,0.9104,-9.1688,1.491
4940351.0,-10.094,3.1891,37.1293,0.7168,-9.4344,1.5144
4940361.0,-8.1307,1.992,34.2179,0.0819,-9.6461,1.3244
4940371.0,-6.4931,1.9728,31.7758,-0.6151,-9.4961,1.0717
4940381.0,-5.7652,2.375,32.2738,-0.8338,-9.4258,0.9371
4940391.0,-4.6448,2.7581,32.4654,-0.6407,-9.337,0.9684
4940401.0,-3.5721,3.0933,31.6418,-0.0639,-9.2492,1.1781
4940411.0,-2.3272,2.8922,30.6937,0.447,-9.2151,1.3979
4940421.0,-0.8619,2.1452,28.309,0.7487,-9.2561,1.599
4940431.0,1.1013,0.747,24.3059,0.6753,-9.2705,1.6692
4940441.0,3.5721,-0.7661,20.9732,0.2442,-8.981,1.5527
4940451.0,5.928,-2.1069,18.6939,-0.1399,-8.5213,1.2994
4940461.0,7.9296,-2.9688,16.9222,-0.3586,-7.746,0.9573
4940471.0,8.8298,-2.7869,15.3037,-0.3586,-6.7089,0.5875
4940481.0,9.7492,-2.0973,15.3516,-0.2911,-5.5308,0.3251
4940491.0,9.663,-0.996,16.9797,-0.2315,-4.6161,0.1687
4940501.0,10.2951,-0.5363,19.2685,0.0309,-3.8009,0.1203
4940511.0,10.6781,-0.4214,20.5614,0.107,-3.4098,0.0596
4940521.0,12.0764,-0.1724,21.318,-0.066,-3.1405,-0.0644
4940531.0,12.5265,0.2873,20.14,-0.4289,-2.8718,-0.2416
4940541.0,13.034,0.5363,20.8008,-0.688,-2.3732,-0.4353
4940551.0,13.2543,1.2833,20.4848,-0.5683,-1.8901,-0.5348
4940561.0,12.718,2.7869,20.9445,-0.4337,-1.3335,-0.5055
4940571.0,11.7507,4.2425,21.5191,-0.3714,-0.7466,-0.3411
4940581.0,11.3389,5.2002,23.1088,-0.4645,-0.365,-0.067
4940591.0,11.9997,5.1715,24.1336,-0.9243,-0.389,0.2336
4940601.0,12.9095,3.5626,24.3155,-1.591,-0.6534,0.3475
4940611.0,13.8193,1.6855,22.6396,-2.1322,-0.8306,0.3363
4940621.0,14.1833,-0.2969,20.9349,-2.3072,-0.3592,0.1591
4940631.0,14.4131,-1.1779,20.0059,-1.9417,0.5007,-0.0511
4940641.0,14.8919,-0.2777,18.1576,-1.3164,1.5256,-0.1799
4940651.0,13.3022,0.996,17.334,-0.7907,2.941,-0.1905
4940661.0,11.3581,2.2027,18.4258,-0.4693,4.2298,-0.0495
4940671.0,10.5153,2.0973,21.3467,-0.588,5.1743,0.1203
4940681.0,10.2568,0.1915,24.4783,-0.8977,5.3834,0.1634
4940691.0,10.6494,-2.4229,27.0449,-1.0749,5.6601,0.0724
4940701.0,10.9271,-4.9225,29.2284,-0.613,6.1342,-0.2661
4940711.0,10.2089,-4.9991,29.7456,0.0676,6.7961,-0.7306
4940721.0,8.6479,-3.1987,30.4542,0.3342,7.2633,-1.1712
4940731.0,7.0964,-0.6321,31.7567,0.6481,7.713,-1.4681
4940741.0,4.9129,3.0742,32.7718,0.5305,8.0892,-1.5687
4940751.0,2.873,5.7652,34.4765,0.0266,8.1658,-1.4564
4940761.0,2.0973,6.7995,36.7366,-0.5204,8.4526,-1.2393
4940771.0,1.0918,6.6463,41.1611,-0.7503,8.6431,-0.9828
4940781.0,0.2873,6.4452,44.1108,-0.5789,8.7027,-0.713
