time_ms,ax,ay,az,gx,gy,gz
2395011.0,1.1732,-1.0104,10.6326,-0.1426,0.1203,0.0974
2395021.0,1.0511,-1.0439,10.7763,-0.1628,0.0979,0.0803
2395031.0,0.929,-1.0606,10.8769,-0.1548,0.0617,0.0702
2395041.0,0.9098,-1.0798,10.7763,-0.1219,0.0192,0.0633
2395051.0,0.9673,-1.0654,10.501,-0.0984,-0.0149,0.0532
2395061.0,1.0511,-1.0511,10.331,-0.1043,-0.0303,0.0351
2395071.0,1.0582,-1.0439,10.228,-0.1277,-0.0314,0.0128
2395081.0,1.0654,-1.0367,10.2017,-0.1431,-0.0208,-0.0048
2395091.0,1.0391,-1.0391,10.173,-0.1586,-0.017,-0.0208
2395101.0,1.0487,-1.0295,10.1897,-0.1618,-0.0181,-0.0367
2395111.0,0.9912,-0.9529,10.2185,-0.1394,-0.0165,-0.0447
2395121.0,1.0534,-0.814,10.0149,-0.1054,-0.0186,-0.0458
2395131.0,1.0918,-0.7494,9.9359,-0.0894,-0.0101,-0.0431
2395141.0,1.1492,-0.668,9.8234,-0.0777,0.0096,-0.0346
2395151.0,1.1827,-0.6895,9.809,-0.091,0.0335,-0.0266
2395161.0,1.1995,-0.6943,9.8904,-0.1075,0.0532,-0.0197
2395171.0,1.1779,-0.7111,10.0604,-0.1155,0.0729,-0.0122
2395181.0,1.1372,-0.7973,10.2879,-0.1006,0.0867,0.0043
2395191.0,1.1492,-0.8811,10.398,-0.0676,0.0772,0.0208
2395201.0,1.2474,-0.9577,10.3477,-0.0298,0.0585,0.0298
2395211.0,1.324,-0.9768,10.1442,-0.0181,0.041,0.0255
2395221.0,1.3934,-0.9601,10.0078,-0.0569,0.0388,0.0074
2395231.0,1.3384,-0.9026,10.0413,-0.1208,0.0516,-0.0181
2395241.0,1.2282,-0.8715,10.2304,-0.1495,0.0676,-0.0341
2395251.0,1.1875,-0.8332,10.3549,-0.132,0.0793,-0.0357
2395261.0,1.1923,-0.7997,10.3813,-0.1075,0.0761,-0.0325
2395271.0,1.2043,-0.7733,10.331,-0.0883,0.0782,-0.0271
2395281.0,1.2163,-0.7781,10.3813,-0.0708,0.0878,-0.0229
2395291.0,1.1516,-0.7015,10.41,-0.0623,0.0995,-0.0239
2395301.0,1.0942,-0.644,10.4459,-0.066,0.1022,-0.0234
2395311.0,0.9936,-0.5914,10.5105,-0.066,0.1006,-0.0176
2395321.0,0.9026,-0.5339,10.6111,-0.0585,0.1016,-0.0053
2395331.0,0.9242,-0.5483,10.5896,-0.0591,0.099,0.0096
2395341.0,0.9361,-0.6201,10.6686,-0.0814,0.0867,0.0197
2395351.0,1.0104,-0.7063,10.7571,-0.1128,0.0654,0.0197
2395361.0,1.0726,-0.7326,10.7691,-0.1341,0.0479,0.0112
2395371.0,1.0942,-0.6728,10.6973,-0.1559,0.0309,0.0011
2395381.0,1.1157,-0.6728,10.7332,-0.1995,0.0112,-0.009
2395391.0,1.0487,-0.6584,10.7978,-0.2421,-0.0016,-0.0176
2395401.0,1.008,-0.6847,10.8553,-0.249,-0.008,-0.017
2395411.0,0.9936,-0.6991,10.9295,-0.2208,-0.0133,-0.0074
2395421.0,1.0175,-0.6752,10.8601,-0.1644,-0.0112,0.008
2395431.0,0.9457,-0.6225,10.9295,-0.0947,0.017,0.0314
2395441.0,0.8811,-0.6009,11.1043,0.0011,0.0692,0.0628
2395451.0,0.9313,-0.4836,11.2384,0.0734,0.1155,0.0841
2395461.0,0.9266,-0.2921,11.6191,0.0782,0.1564,0.0841
2395471.0,0.6009,0.0359,12.1218,0.0351,0.1884,0.0782
2395481.0,0.2251,0.316,12.7156,-0.0654,0.1517,0.0809
2395491.0,-0.0239,0.4932,13.2112,-0.1788,0.058,0.1101
2395501.0,-0.2251,0.4884,13.5033,-0.2682,-0.049,0.1703
2395511.0,-0.3304,0.2274,13.7427,-0.3517,-0.1809,0.2437
2395521.0,-0.4788,-0.146,13.7691,-0.4039,-0.3267,0.3166
2395531.0,-0.4621,-0.498,13.6062,-0.3932,-0.4693,0.3821
2395541.0,-0.3855,-0.7015,13.0484,-0.3629,-0.6173,0.4326
2395551.0,-0.3208,-0.8021,12.3349,-0.3539,-0.7434,0.4667
2395561.0,-0.1101,-0.8404,11.4491,-0.3863,-0.828,0.4933
2395571.0,0.1532,-0.9601,10.7045,-0.5092,-0.887,0.514
2395581.0,0.5842,-1.3767,10.1203,-0.7242,-0.9514,0.5247
2395591.0,0.9673,-2.0279,10.07,-0.9594,-1.0185,0.5215
2395601.0,1.4174,-2.6911,10.0054,-1.0791,-1.094,0.5146
2395611.0,1.6376,-3.1268,9.9144,-1.0562,-1.1893,0.5071
2395621.0,1.7813,-3.237,9.2751,-0.8865,-1.3356,0.5236
2395631.0,1.8938,-3.0382,8.3701,-0.5699,-1.4638,0.5805
2395641.0,2.0542,-2.5115,6.5457,-0.1155,-1.5495,0.6955
2395651.0,2.3798,-1.9178,3.7397,0.307,-1.5782,0.8429
2395661.0,3.1125,-1.6209,0.656,0.4677,-1.4883,0.9871
2395671.0,3.7781,-1.8028,-1.7047,0.282,-1.2499,1.0855
2395681.0,4.0342,-2.5666,-2.6647,-0.1655,-0.9519,1.1174
2395691.0,4.537,-3.7733,-2.3152,-0.5752,-0.6518,1.0935
2395701.0,4.8171,-4.7716,-1.2019,-0.6508,-0.3719,1.0371
2395711.0,4.6112,-4.8291,-1.4796,-0.3267,-0.2065,0.977
2395721.0,4.0654,-4.3311,-3.2681,0.1836,-0.0649,0.9445
2395731.0,4.0366,-3.3495,-5.5593,0.704,0.265,0.9668
2395741.0,2.6456,-1.8579,-7.3047,1.0759,0.8264,1.0291
2395751.0,-0.1293,-1.3072,-9.4092,1.151,1.4681,1.1691
