time_ms,ax,ay,az,gx,gy,gz
73541.0,-0.1844,-0.6704,7.853,-0.298,-0.1532,-0.0277
73551.0,-0.103,-0.747,7.8817,-0.2038,-0.0426,-0.0048
73561.0,0.0287,-0.8021,8.0876,-0.1048,0.0702,0.0149
73571.0,0.0599,-0.7542,8.2887,-0.0133,0.1724,0.033
73581.0,0.1413,-0.7254,8.6215,0.0442,0.2581,0.0484
73591.0,0.0622,-0.7805,9.268,0.0931,0.3443,0.0649
73601.0,-0.1101,-0.7925,9.8928,0.1431,0.3794,0.0825
73611.0,-0.1389,-0.8188,10.1801,0.1655,0.3368,0.0931
73621.0,-0.1508,-0.7805,10.2831,0.1804,0.2836,0.1006
73631.0,-0.2203,-0.68,10.2256,0.1809,0.2458,0.1107
73641.0,-0.2873,-0.6297,10.0987,0.1506,0.2091,0.1176
73651.0,-0.2753,-0.6273,9.9024,0.1155,0.2006,0.1298
73661.0,-0.3663,-0.7422,9.8833,0.0734,0.2192,0.1394
73671.0,-0.4166,-0.9266,9.9814,0.0357,0.2432,0.1415
73681.0,-0.4549,-1.0918,10.1275,0.0117,0.2655,0.1309
73691.0,-0.4908,-1.1971,10.3406,0.0016,0.2831,0.108
73701.0,-0.5339,-1.2186,10.58,0.0122,0.299,0.0819
73711.0,-0.5195,-1.1995,10.7907,0.0399,0.2959,0.0607
73721.0,-0.5339,-1.1612,11.0085,0.0793,0.2847,0.0468
73731.0,-0.5578,-1.1085,11.0564,0.1123,0.2677,0.0367
73741.0,-0.6153,-1.0894,11.1115,0.1192,0.2208,0.025
73751.0,-0.5914,-0.9912,11.0373,0.1362,0.1825,0.0112
73761.0,-0.6249,-0.8763,10.8338,0.1405,0.1564,-0.0027
73771.0,-0.6057,-0.7781,10.5512,0.0979,0.1235,-0.0255
73781.0,-0.5578,-0.6584,10.3477,-0.0021,0.1176,-0.0553
73791.0,-0.6273,-0.6416,10.5201,-0.1171,0.1298,-0.0814
73801.0,-0.7015,-0.7183,10.8745,-0.1932,0.1336,-0.0942
73811.0,-0.7326,-0.7949,11.1522,-0.1783,0.1309,-0.0947
73821.0,-0.8332,-0.747,11.2982,-0.099,0.1229,-0.0862
73831.0,-0.838,-0.7446,11.2671,-0.0128,0.1027,-0.0718
73841.0,-0.6943,-0.7302,11.1259,0.0415,0.0617,-0.0633
73851.0,-0.5698,-0.6943,10.908,0.0404,0.0309,-0.0729
73861.0,-0.5555,-0.668,10.7571,-0.0016,0.0213,-0.091
73871.0,-0.4812,-0.6369,10.7978,-0.0612,0.016,-0.1139
