time_ms,ax,ay,az,gx,gy,gz
119041.0,1.2641,-0.5674,10.5608,-0.0905,0.1096,-0.0479
119051.0,1.3096,-0.5938,10.5082,-0.0612,0.0905,-0.0229
119061.0,1.4078,-0.5698,10.331,-0.0479,0.0665,-0.0016
119071.0,1.4916,-0.5746,10.2137,-0.0825,0.0639,0.0106
119081.0,1.4868,-0.7015,10.3956,-0.1362,0.0761,0.017
119091.0,1.4533,-0.8188,10.4411,-0.1634,0.0803,0.0192
119101.0,1.3791,-0.9433,10.5393,-0.183,0.075,0.0096
119111.0,1.3719,-1.0056,10.6973,-0.1862,0.0766,-0.0037
119121.0,1.3168,-1.0894,10.9056,-0.1708,0.0734,-0.0208
119131.0,1.4102,-1.0175,10.8481,-0.1437,0.0431,-0.0404
119141.0,1.4078,-0.9529,10.8457,-0.1373,0.0202,-0.0612
119151.0,1.2546,-0.8284,10.8194,-0.1128,0.0261,-0.0745
119161.0,1.1779,-0.6632,10.6805,-0.0857,0.0223,-0.0803
119171.0,1.2354,-0.4932,10.5201,-0.0713,0.0154,-0.0814
119181.0,1.2546,-0.2993,10.3214,-0.0873,0.0351,-0.0772
119191.0,1.3001,-0.2179,10.2879,-0.1607,0.0442,-0.066
119201.0,1.4317,-0.2729,10.5153,-0.2437,0.0372,-0.0463
119211.0,1.494,-0.4645,10.6662,-0.2815,0.0325,-0.0176
119221.0,1.482,-0.6345,10.8984,-0.2528,0.0234,0.0112
119231.0,1.4078,-0.7135,10.829,-0.1719,0.0069,0.0383
119241.0,1.3647,-0.7326,10.6183,-0.0974,-0.009,0.0617
119251.0,1.4198,-0.8212,10.3573,-0.0681,-0.0229,0.0724
119261.0,1.4892,-0.9122,10.161,-0.0846,-0.0277,0.0639
119271.0,1.5682,-0.9673,10.0652,-0.1149,-0.0154,0.0367
119281.0,1.585,-0.9146,10.149,-0.1405,0.0133,0.0048
119291.0,1.561,-0.8428,10.1969,-0.1453,0.0399,-0.016
119301.0,1.5921,-0.7398,10.2592,-0.1352,0.0564,-0.0218
119311.0,1.561,-0.68,10.3597,-0.1181,0.0702,-0.017
119321.0,1.4724,-0.6584,10.3597,-0.1027,0.0798,-0.0032
119331.0,1.336,-0.656,10.4962,-0.0952,0.0819,0.0112
119341.0,1.3024,-0.7374,10.5129,-0.0814,0.0702,0.0229
119351.0,1.3982,-0.7973,10.4363,-0.0729,0.0569,0.0266
119361.0,1.4317,-0.8212,10.4914,-0.0649,0.0585,0.0255
119371.0,1.3791,-0.7446,10.4459,-0.0559,0.0692,0.0229
119381.0,1.4174,-0.7254,10.5321,-0.05,0.0766,0.0261
119391.0,1.3695,-0.7159,10.6757,-0.0495,0.0894,0.0325
119401.0,1.2498,-0.6943,10.8314,-0.0654,0.0825,0.0357
119411.0,1.1803,-0.6871,10.8194,-0.0835,0.0559,0.0388
119421.0,1.1899,-0.7614,10.7931,-0.1176,0.0314,0.0431
119431.0,1.324,-0.9002,10.75,-0.158,0.0101,0.0458
119441.0,1.4341,-1.1013,10.8457,-0.1926,-0.0122,0.0426
119451.0,1.6017,-1.1947,10.7643,-0.1793,-0.0277,0.0372
119461.0,1.6161,-1.1732,10.7212,-0.1612,-0.0202,0.0261
119471.0,1.5299,-1.0774,10.6734,-0.1479,-0.0048,0.0122
119481.0,1.3791,-0.972,10.738,-0.1469,0.008,0.0027
119491.0,1.3048,-0.8763,10.7524,-0.1463,0.0154,-0.0005
119501.0,1.3503,-0.826,10.6949,-0.1692,0.0059,0.0011
119511.0,1.3527,-0.7925,10.7571,-0.2166,0.0069,0.0053
119521.0,1.3096,-0.8978,11.1043,-0.2341,0.0527,0.0234
119531.0,1.245,-1.0774,11.6023,-0.207,0.0862,0.0463
119541.0,1.1684,-1.2785,11.9758,-0.1517,0.0819,0.0654
119551.0,1.1492,-1.3862,12.4355,-0.0803,0.0654,0.0708
119561.0,0.9529,-1.2282,12.8952,-0.0144,0.025,0.0623
119571.0,0.7709,-0.972,13.0604,0.042,-0.0623,0.058
119581.0,0.7039,-0.6369,12.6988,0.0596,-0.1554,0.0644
119591.0,0.7805,-0.4956,12.5456,-0.0197,-0.2144,0.0713
119601.0,0.996,-0.3304,12.4451,-0.1543,-0.2474,0.0702
119611.0,1.0989,-0.237,12.7539,-0.323,-0.2485,0.0607
119621.0,0.6536,-0.0048,13.4027,-0.4411,-0.2112,0.0644
119631.0,-0.0144,0.2729,14.1066,-0.5215,-0.2166,0.0995
119641.0,-0.3424,0.1173,15.0691,-0.5885,-0.3113,0.1703
119651.0,-0.4501,0.1317,15.3349,-0.5864,-0.4709,0.257
119661.0,-0.4525,-0.103,15.5479,-0.5752,-0.6439,0.3406
119671.0,-0.2514,-0.1867,15.287,-0.5257,-0.8077,0.4177
119681.0,0.0,-0.3879,14.8991,-0.5396,-0.969,0.4688
119691.0,0.091,-0.6201,14.2982,-0.638,-1.1382,0.4885
119701.0,0.3065,-0.8356,13.6853,-0.7944,-1.284,0.4778
119711.0,0.4549,-1.0702,13.1753,-0.978,-1.3883,0.4475
119721.0,0.5818,-1.2761,12.5911,-1.2015,-1.5085,0.4017
119731.0,0.6991,-1.4748,12.0476,-1.4846,-1.6527,0.3384
119741.0,0.8571,-1.6735,11.4467,-1.7586,-1.773,0.2762
119751.0,0.9313,-2.2266,11.5592,-1.9848,-1.84,0.2246
119761.0,1.2905,-2.8563,11.5353,-2.0492,-1.9353,0.1815
119771.0,1.506,-3.4213,11.0397,-1.9954,-2.0901,0.1304
119781.0,1.7023,-3.6009,9.845,-1.8698,-2.2104,0.0702
119791.0,1.8938,-3.5721,8.6479,-1.7895,-2.2982,-0.0101
119801.0,2.2577,-2.9497,7.0677,-1.7693,-2.3769,-0.1043
119811.0,2.6384,-2.3607,5.1906,-1.8267,-2.3902,-0.1602
119821.0,2.897,-2.4636,3.735,-1.9566,-2.3232,-0.1676
119831.0,3.6224,-3.0789,2.3343,-2.1061,-2.2599,-0.166
119841.0,4.6855,-3.7326,0.7733,-2.2418,-2.1912,-0.1932
119851.0,5.3726,-4.0821,0.0072,-2.3072,-2.0449,-0.2501
119861.0,5.8538,-4.1396,-0.6584,-2.2535,-2.0167,-0.3044
119871.0,6.2249,-3.3208,-1.8004,-1.8565,-2.0848,-0.331
119881.0,5.5162,-1.1133,-5.0135,-1.1025,-2.1865,-0.2623
119891.0,5.0206,1.4269,-11.9255,-0.4299,-2.4483,-0.0745
119901.0,6.0501,2.9377,-21.3659,-0.2368,-2.4834,0.1852
119911.0,6.5266,2.7246,-29.4176,-0.5821,-1.7879,0.4241
119921.0,6.7086,1.6065,-33.7319,-1.3862,-0.6455,0.5225
119931.0,4.4077,0.9409,-33.8157,-2.0524,0.7971,0.5859
119941.0,1.3001,0.8619,-28.9459,-2.0023,2.3796,0.7716
119951.0,-7.5465,1.2378,-23.0753,-0.7434,3.8296,1.235
119961.0,-8.8178,-1.5467,-20.4225,1.1563,4.6629,1.8092
119971.0,-9.6055,-4.0821,-19.0914,3.2523,5.7101,2.1598
119981.0,-13.3501,-5.296,-15.4857,5.3222,7.473,2.2822
119991.0,-16.0842,-6.7181,-7.9871,6.4838,8.9714,2.1285
120001.0,-19.7091,-7.6495,1.5347,6.8525,10.0708,1.7326
120011.0,-22.3044,-8.4635,11.6933,6.1257,10.2831,1.1249
120021.0,-23.4081,-10.8984,24.2509,4.946,9.6467,0.4135
