time_ms,ax,ay,az,gx,gy,gz
432601.0,-1.2378,2.5115,9.6726,0.1277,0.017,-0.3443
432611.0,-1.2043,2.6121,9.5002,0.1383,0.0027,-0.3437
432621.0,-1.2953,2.7461,9.1818,0.1309,0.0154,-0.339
432631.0,-1.3695,2.9018,9.0549,0.0889,0.0357,-0.3294
432641.0,-1.3527,2.9664,9.1028,0.0442,0.0867,-0.3161
432651.0,-1.3815,2.8467,9.5433,0.0117,0.1495,-0.2921
432661.0,-1.4629,2.6288,9.8617,0.0043,0.1692,-0.2687
432671.0,-1.5036,2.4038,10.1921,0.0122,0.1554,-0.2538
432681.0,-1.4509,2.3104,10.3693,0.0559,0.1373,-0.2448
432691.0,-1.4964,2.3439,10.4555,0.0851,0.1,-0.2416
432701.0,-1.4916,2.5115,10.4339,0.1064,0.0559,-0.2331
432711.0,-1.5275,2.7102,10.2592,0.116,0.0234,-0.2134
432721.0,-1.5179,2.7869,10.0604,0.0958,-0.0053,-0.1825
432731.0,-1.4796,2.7031,9.9311,0.0511,-0.0197,-0.1511
432741.0,-1.4581,2.5163,9.845,0.0043,-0.0112,-0.125
432751.0,-1.4988,2.2769,9.7827,-0.049,-0.0032,-0.1155
432761.0,-1.4437,2.0303,9.9216,-0.099,0.0016,-0.124
432771.0,-1.415,1.8459,10.1203,-0.1075,0.0154,-0.1447
432781.0,-1.391,1.8699,10.1801,-0.0761,0.0144,-0.1697
432791.0,-1.312,2.0039,10.1562,-0.0341,0.0043,-0.1916
432801.0,-1.3551,2.2122,10.1275,0.0096,0.0059,-0.2022
432811.0,-1.3767,2.4086,10.0126,0.0319,0.0005,-0.2011
432821.0,-1.2953,2.5331,9.9599,0.0415,-0.0096,-0.1878
432831.0,-1.3168,2.6145,9.9551,0.0293,-0.0144,-0.1719
432841.0,-1.2761,2.7007,9.8928,0.0011,-0.0165,-0.1532
432851.0,-1.2929,2.7102,9.9144,-0.0388,-0.0197,-0.1298
432861.0,-1.3312,2.5953,9.979,-0.0607,-0.025,-0.1006
432871.0,-1.2689,2.557,9.991,-0.0458,-0.0261,-0.0713
432881.0,-1.2546,2.5283,9.8785,-0.0223,-0.0192,-0.0474
432891.0,-1.2163,2.4541,9.7827,-0.0144,-0.0101,-0.0277
432901.0,-1.2785,2.3343,9.7875,-0.0287,-0.0069,-0.0165
432911.0,-1.257,2.2027,9.8665,-0.0245,-0.0021,-0.0106
432921.0,-1.2115,2.1308,9.7348,0.017,0.0122,-0.0133
432931.0,-1.1779,2.1811,9.6103,0.0394,0.0261,-0.0277
432941.0,-1.1899,2.2865,9.4834,0.0346,0.0474,-0.041
432951.0,-1.1708,2.3248,9.5409,0.0064,0.0702,-0.0527
432961.0,-1.1803,2.4469,9.6271,-0.0053,0.1,-0.058
432971.0,-1.3048,2.5498,9.742,-0.0133,0.1224,-0.0532
432981.0,-1.3958,2.5666,9.9048,-0.0213,0.1224,-0.0383
432991.0,-1.3479,2.5091,9.8306,-0.0037,0.1235,-0.0186
433001.0,-1.3695,2.4852,9.8019,-0.009,0.1304,-0.0043
433011.0,-1.4174,2.3607,9.8713,-0.0362,0.1314,0.0005
433021.0,-1.3838,2.2218,9.9862,-0.0527,0.1288,0.0021
433031.0,-1.3288,2.0925,10.0293,-0.0426,0.1245,-0.0005
433041.0,-1.336,2.0806,9.9982,-0.0117,0.1277,-0.0037
433051.0,-1.3408,2.1021,9.9838,0.0197,0.1325,-0.008
433061.0,-1.3551,2.2362,9.8593,0.0436,0.132,-0.0096
433071.0,-1.4724,2.3032,9.8593,0.05,0.1389,-0.0021
433081.0,-1.4581,2.241,9.7851,0.0511,0.141,0.0069
433091.0,-1.4796,2.2075,9.7588,0.0287,0.1442,0.009
433101.0,-1.5514,2.1428,9.912,0.0059,0.165,0.0069
433111.0,-1.5443,1.9609,10.2161,-0.0053,0.1761,0.0037
433121.0,-1.5921,1.8172,10.3884,0.017,0.1676,-0.0064
433131.0,-1.5586,1.7142,10.4531,0.0532,0.1463,-0.0245
433141.0,-1.494,1.6831,10.4363,0.1006,0.1266,-0.0474
433151.0,-1.5467,1.8148,10.2592,0.1378,0.1043,-0.0756
433161.0,-1.5826,2.0207,10.0892,0.1357,0.0883,-0.1043
