time_ms,ax,ay,az,gx,gy,gz
519611.0,3.3423,-16.8169,37.8858,-0.0686,-0.6832,-0.307
519621.0,3.7541,-16.9797,37.6847,-0.016,-0.6561,-0.3406
519631.0,3.9361,-16.9126,37.4836,0.0101,-0.6476,-0.3837
519641.0,4.1946,-16.6924,36.7366,0.0048,-0.6763,-0.4496
519651.0,4.3,-16.4721,36.1333,-0.0458,-0.6641,-0.4997
519661.0,4.5107,-16.2901,35.8556,-0.0995,-0.6811,-0.5284
519671.0,4.6543,-15.4474,34.85,-0.1415,-0.6385,-0.5667
519681.0,4.6064,-15.3325,34.0743,-0.2102,-0.4943,-0.5683
519691.0,4.8171,-14.7866,33.4518,-0.1846,-0.3214,-0.5433
519701.0,4.8076,-14.2694,32.6378,-0.1559,-0.0601,-0.4842
519711.0,4.8267,-14.2886,32.6665,-0.0649,0.2426,-0.3964
519721.0,4.9608,-13.8289,32.791,0.0138,0.5624,-0.323
519731.0,4.8363,-13.4746,33.0687,0.0319,0.7684,-0.2315
519741.0,4.8746,-13.2735,33.0113,0.0319,0.9541,-0.1091
519751.0,4.7788,-13.1585,33.854,-0.0021,1.0562,0.0149
519761.0,4.8076,-13.398,33.7966,-0.0255,1.1414,0.1054
519771.0,4.865,-13.7044,34.3807,-0.0101,1.1871,0.2043
519781.0,4.9129,-13.963,34.2945,0.0064,1.2382,0.273
519791.0,4.367,-14.2407,34.1892,0.1543,1.3659,0.3421
519801.0,4.0031,-14.777,34.6585,0.6039,1.5708,0.4725
519811.0,4.367,-15.1505,34.5244,1.1052,1.9129,0.5518
519821.0,3.9073,-15.706,33.9785,1.467,2.3275,0.621
519831.0,3.9361,-15.7538,34.6776,1.6644,2.6957,0.5997
519841.0,3.8307,-15.7347,36.0854,1.7608,2.9112,0.5779
519851.0,3.2465,-15.7155,37.2825,1.6442,2.9947,0.5177
519861.0,2.8635,-15.5527,38.0774,1.3468,2.9405,0.4464
519871.0,2.5379,-15.5623,38.5083,0.9094,2.9287,0.3656
519881.0,2.1452,-15.9741,39.6192,0.4395,2.8867,0.2597
519891.0,2.1644,-16.0986,41.525,0.0601,2.8558,0.1458
519901.0,1.6759,-16.338,43.8905,-0.2985,2.6547,0.0181
519911.0,0.8811,-16.1561,46.1219,-0.4315,2.2157,-0.074
519921.0,0.9385,-15.5815,46.505,-0.3272,1.6841,-0.0697
519931.0,1.4365,-15.1409,45.6814,-0.4289,1.4229,-0.0756
519941.0,0.3831,-15.0164,45.5473,-0.4959,0.8695,-0.0947
519951.0,1.0343,-14.6525,44.4938,-0.5662,0.6024,-0.0394
519961.0,1.1971,-14.1449,42.1475,-0.6923,0.4427,-0.0069
519971.0,1.3408,-13.9247,40.6631,-0.9504,0.2607,0.0032
519981.0,1.6855,-13.6469,39.3798,-1.2143,0.1916,0.0325
519991.0,1.8579,-13.4554,38.3551,-1.4197,0.1149,0.0926
520001.0,2.0877,-13.2735,36.3919,-1.8283,0.05,0.1383
520011.0,2.2027,-13.3884,35.4821,-2.0561,0.141,0.2128
520021.0,2.5953,-13.3596,33.6625,-2.3237,0.2448,0.29
520031.0,2.9305,-13.4554,31.5747,-2.6834,0.2985,0.3406
520041.0,3.1125,-13.2064,29.6115,-3.1294,0.3741,0.389
520051.0,4.6543,-13.4937,27.2747,-3.4007,0.837,0.4518
520061.0,3.8499,-13.4554,26.9683,-3.272,1.3798,0.5193
520071.0,3.7637,-11.9997,25.7425,-3.0554,1.7783,0.6976
520081.0,3.7828,-10.9367,24.373,-3.1043,2.3706,0.9248
520091.0,2.5857,-9.8737,23.4823,-2.8553,2.7148,1.2526
520101.0,2.49,-9.1363,22.2852,-2.9777,3.214,1.5766
520111.0,1.7909,-7.6902,20.4178,-2.7984,3.8647,1.9662
520121.0,0.9002,-6.3303,18.6843,-3.0432,4.6948,2.4211
520131.0,-1.4078,-5.4588,19.1632,-2.8303,5.6122,2.9713
