time_ms,ax,ay,az,gx,gy,gz
31091.0,2.4421,1.1732,10.8481,0.0218,-0.0048,0.0968
31101.0,2.49,1.1205,10.75,0.0261,-0.0431,0.108
31111.0,2.5594,1.0965,10.5489,0.0239,-0.0819,0.1165
31121.0,2.6097,1.1037,10.3262,0.008,-0.1043,0.1208
31131.0,2.6288,1.0702,10.2304,-0.0128,-0.1075,0.1235
31141.0,2.6384,1.0223,10.2328,-0.0165,-0.1022,0.1298
31151.0,2.6647,0.9697,10.2256,0.0,-0.1,0.1378
31161.0,2.6911,0.8667,10.2256,0.0319,-0.091,0.1469
31171.0,2.7174,0.8045,10.1969,0.0697,-0.0766,0.1506
31181.0,2.7222,0.7757,10.1442,0.0878,-0.0772,0.1469
31191.0,2.7749,0.7685,10.0556,0.0921,-0.0782,0.1368
31201.0,2.7366,0.747,10.0916,0.0835,-0.083,0.1266
31211.0,2.8204,0.735,9.9982,0.0676,-0.0979,0.1144
31221.0,2.818,0.6823,9.9934,0.0394,-0.1112,0.099
31231.0,2.8156,0.6752,9.8641,0.0144,-0.1187,0.0772
31241.0,2.8922,0.7398,9.7923,-0.0112,-0.1245,0.0543
31251.0,2.8874,0.8763,9.6391,-0.0277,-0.1176,0.0367
31261.0,2.8754,1.0247,9.6558,-0.0463,-0.1022,0.0266
31271.0,2.8371,1.1277,9.572,-0.0601,-0.0798,0.0277
31281.0,2.8659,1.166,9.5361,-0.0772,-0.0617,0.0357
31291.0,2.8635,1.166,9.5265,-0.0835,-0.0351,0.049
31301.0,2.8395,1.1181,9.5385,-0.0819,0.0037,0.0633
31311.0,2.8515,1.1205,9.5888,-0.0713,0.0442,0.0756
31321.0,2.8252,1.0846,9.6103,-0.0628,0.0772,0.0873
31331.0,2.8706,1.0295,9.6678,-0.066,0.1117,0.0947
31341.0,2.806,0.9816,9.7205,-0.0819,0.1458,0.0963
31351.0,2.8132,0.9385,9.9527,-0.107,0.1724,0.0937
31361.0,2.7988,0.9218,10.094,-0.1149,0.1958,0.091
31371.0,2.739,0.8906,10.2855,-0.1133,0.2155,0.0905
31381.0,2.7054,0.8308,10.4315,-0.107,0.2235,0.0889
31391.0,2.6743,0.8045,10.5321,-0.1144,0.2134,0.0835
31401.0,2.6719,0.7566,10.5465,-0.1298,0.1969,0.074
31411.0,2.6576,0.759,10.6446,-0.1506,0.1783,0.0628
31421.0,2.6408,0.6967,10.5967,-0.1793,0.1474,0.0516
31431.0,2.6815,0.6823,10.5512,-0.2118,0.116,0.0383
31441.0,2.6791,0.6847,10.4411,-0.2442,0.0851,0.0213
31451.0,2.6647,0.6632,10.3884,-0.2703,0.0585,0.009
31461.0,2.6887,0.6512,10.2352,-0.281,0.0357,-0.0016
31471.0,2.6456,0.6321,10.0868,-0.2921,0.0059,-0.0112
31481.0,2.624,0.6512,9.8641,-0.3017,-0.0112,-0.0202
31491.0,2.5833,0.7087,9.7707,-0.3145,-0.0277,-0.0303
31501.0,2.5738,0.7781,9.6079,-0.3251,-0.066,-0.0309
31511.0,2.6025,0.7733,9.2536,-0.3267,-0.108,-0.0255
31521.0,2.6935,0.668,8.758,-0.3177,-0.1309,-0.0122
31531.0,2.8108,0.5124,8.2097,-0.3225,-0.1304,-0.0074
31541.0,2.9449,0.4094,7.7357,-0.3448,-0.1043,-0.0154
31551.0,3.0023,0.3759,7.3239,-0.3805,-0.058,-0.0309
31561.0,3.0311,0.419,7.0605,-0.4129,0.0032,-0.0436
31571.0,3.0765,0.4286,6.7373,-0.4422,0.0745,-0.05
31581.0,3.1364,0.3304,6.4021,-0.4635,0.1607,-0.049
31591.0,3.1436,0.2729,6.201,-0.4757,0.2799,-0.049
31601.0,3.1508,0.1077,6.2106,-0.4826,0.4124,-0.0484
31611.0,3.1149,-0.0694,6.4428,-0.4539,0.5491,-0.0468
31621.0,3.043,-0.2801,6.4859,-0.3911,0.6721,-0.0479
31631.0,3.0358,-0.5626,6.4667,-0.3379,0.7902,-0.0596
31641.0,2.9377,-0.644,6.5888,-0.3166,0.9046,-0.0947
31651.0,2.8754,-0.656,6.7852,-0.339,1.0009,-0.1437
31661.0,2.727,-0.6704,6.9384,-0.4113,1.0722,-0.1926
31671.0,2.6169,-0.5722,7.1467,-0.5247,1.1307,-0.2474
31681.0,2.4541,-0.3136,7.3334,-0.6279,1.1999,-0.2937
31691.0,2.3152,-0.0814,7.4939,-0.721,1.2478,-0.3187
31701.0,2.2553,0.1604,7.1491,-0.7854,1.3069,-0.3193
31711.0,2.1524,0.3184,6.9863,-0.8631,1.4191,-0.3092
31721.0,2.0111,0.3903,6.7756,-0.9323,1.583,-0.2836
31731.0,1.8268,0.419,6.7109,-0.9716,1.8235,-0.2474
31741.0,1.3838,0.4286,6.9049,-1.0041,2.1146,-0.2075
31751.0,1.0558,0.0144,7.6734,-1.0227,2.4578,-0.149
31761.0,0.6752,-0.5411,8.9184,-1.002,2.8186,-0.1027
31771.0,0.1532,-0.8332,10.5417,-1.0014,3.0926,-0.0947
31781.0,-0.4118,-0.8332,12.3828,-0.9966,3.264,-0.0963
31791.0,-0.8404,-0.8691,14.1402,-0.9264,3.3661,-0.0734
31801.0,-1.2785,-1.1756,16.3308,-0.7806,3.4422,-0.0266
31811.0,-1.6065,-1.4437,18.2486,-0.505,3.4603,0.0325
31821.0,-2.2027,-1.719,20.1664,-0.2059,3.4029,0.0814
31831.0,-2.7964,-1.7861,21.6891,0.0676,3.2672,0.1123
31841.0,-3.2896,-2.0183,23.3076,0.1777,3.0607,0.1181
31851.0,-3.9241,-2.5857,25.7329,0.1256,2.826,0.0835
31861.0,-4.4748,-2.9329,28.5532,-0.0968,2.4041,-0.0208
31871.0,-4.9871,-2.8228,31.7926,-0.3932,1.7773,-0.1708
31881.0,-5.703,-2.3679,34.5675,-0.5848,0.9424,-0.2895
31891.0,-6.2704,-1.834,35.6664,-0.5513,-0.0644,-0.3134
31901.0,-6.62,-1.5778,35.2786,-0.3251,-1.0632,-0.2469
31911.0,-7.1802,-1.3934,33.4781,0.0,-1.9582,-0.1362
31921.0,-7.4196,-1.3934,30.5787,0.2448,-2.7963,-0.0261
31931.0,-7.3957,-1.4676,27.3322,0.3102,-3.5162,0.0484
31941.0,-7.3885,-1.7406,24.3562,0.2639,-4.0717,0.0878
31951.0,-7.2113,-2.0686,21.634,0.1639,-4.5166,0.0841
31961.0,-6.9815,-2.3056,19.1871,0.0623,-4.8656,0.0452
31971.0,-6.5984,-2.3463,16.9845,0.017,-5.112,-0.0085
31981.0,-6.2273,-2.2362,14.8536,0.0341,-5.2551,-0.0559
31991.0,-5.8849,-2.2266,13.1011,0.0835,-5.3126,-0.0905
32001.0,-5.4971,-2.229,11.3509,0.1474,-5.3291,-0.1192
32011.0,-5.0398,-2.3224,9.9192,0.2027,-5.2966,-0.1554
32021.0,-4.6448,-2.4181,8.7197,0.2448,-5.2477,-0.2112
32031.0,-4.2641,-2.3008,7.6255,0.2969,-5.187,-0.2804
32041.0,-3.9049,-2.0638,6.6248,0.3453,-5.1093,-0.3576
32051.0,-3.4548,-1.6352,5.5498,0.3704,-5.0396,-0.4315
32061.0,-3.1843,-1.1492,4.8171,0.3491,-4.9619,-0.4975
32071.0,-2.8539,-0.6967,3.9672,0.3304,-4.8805,-0.5428
32081.0,-2.3966,-0.2418,3.4764,0.3065,-4.7757,-0.5683
32091.0,-2.083,0.1939,3.0143,0.332,-4.6517,-0.5603
32101.0,-1.7023,0.4549,2.4804,0.3847,-4.5389,-0.5193
32111.0,-1.3934,0.5148,2.1524,0.4619,-4.4064,-0.4635
32121.0,-0.8954,0.5531,1.4245,0.5422,-4.3287,-0.4103
32131.0,0.2322,0.6369,0.6752,0.5976,-4.2271,-0.3709
32141.0,-0.1006,1.0127,0.2466,0.647,-4.0579,-0.332
