time_ms,ax,ay,az,gx,gy,gz
3593601.0,8.6766,-0.8428,38.3838,0.3448,0.58,0.2219
3593611.0,8.9447,-0.9577,37.6464,0.6577,0.8769,0.3246
3593621.0,8.734,-0.747,37.1484,0.7785,1.2404,0.4475
3593631.0,8.9926,-0.2682,37.4836,0.8317,1.566,0.564
3593641.0,9.73,-0.4693,39.6288,1.0562,1.9225,0.6806
3593651.0,9.1842,0.6129,39.715,1.5341,2.2492,0.8615
3593661.0,8.4276,1.5706,42.0613,2.4876,2.9617,1.1919
3593671.0,6.9336,2.5666,43.2489,3.7423,3.8541,1.6964
3593681.0,6.1387,1.4269,47.2998,5.1913,4.8273,2.2051
3593691.0,5.7652,-0.3831,51.4466,6.6642,5.5313,2.6004
3593701.0,6.2632,-2.6432,55.2486,7.8311,5.9511,2.7516
3593711.0,5.7652,-4.8171,61.5501,9.0156,5.9309,2.594
3593721.0,5.4779,-4.4819,65.0169,10.1878,5.4893,2.2812
3593731.0,4.5107,-2.6145,67.8996,11.285,4.7566,1.9922
3593741.0,2.7964,-0.4022,68.2826,12.2583,3.8951,1.7171
3593751.0,1.7621,3.1412,63.5996,11.972,2.9644,1.5149
3593761.0,0.9481,6.5122,60.1615,10.4103,2.2742,1.3963
3593771.0,-0.2011,8.6574,59.9029,8.0748,1.3755,1.3122
3593781.0,0.1053,9.3565,60.9851,5.7394,0.3113,1.1909
3593791.0,0.0096,9.5098,62.8813,3.388,-0.9668,1.0009
3593801.0,0.1915,9.1171,63.8007,1.1111,-2.5818,0.7348
3593811.0,0.747,9.0405,64.27,-0.8333,-4.1606,0.373
3593821.0,0.7087,10.2089,62.1247,-2.4898,-5.9139,0.1011
3593831.0,-0.1437,10.1323,59.0506,-3.7775,-7.3107,-0.1112
3593841.0,-0.5746,9.4715,56.0339,-4.4719,-8.1823,-0.3432
3593851.0,0.0287,9.098,52.8257,-4.9657,-8.765,-0.5805
