time_ms,ax,ay,az,gx,gy,gz
2530481.0,-3.4548,2.545,9.5026,-0.1373,0.0527,0.0431
2530491.0,-3.3686,2.4349,9.4116,-0.1203,0.0623,0.0452
2530501.0,-3.3064,2.5091,9.2656,-0.0931,0.0851,0.0378
2530511.0,-3.2609,2.7294,9.1099,-0.1117,0.1054,0.0245
2530521.0,-3.2705,2.9042,9.2225,-0.1889,0.1293,0.0154
2530531.0,-3.3184,3.0406,9.4547,-0.2687,0.1399,0.0186
2530541.0,-3.1675,3.1532,9.4691,-0.3203,0.1171,0.0309
2530551.0,-3.1699,3.2944,9.3541,-0.3523,0.1032,0.0527
2530561.0,-3.0885,3.3136,9.1315,-0.381,0.1133,0.0851
2530571.0,-3.0287,3.237,9.1794,-0.4246,0.1272,0.1181
2530581.0,-3.0239,3.1268,9.1028,-0.4651,0.1298,0.149
2530591.0,-3.0335,2.8826,9.1794,-0.4911,0.1336,0.174
2530601.0,-2.9808,2.6528,9.1123,-0.4693,0.149,0.1916
2530611.0,-2.988,2.5666,8.9998,-0.4225,0.1751,0.1958
2530621.0,-3.0454,2.5546,9.007,-0.3741,0.2128,0.1969
2530631.0,-3.1364,2.5833,9.2177,-0.3092,0.2586,0.2059
2530641.0,-3.2226,2.6528,9.3374,-0.2421,0.2762,0.2224
2530651.0,-3.2274,2.7485,9.3039,-0.1729,0.2772,0.249
2530661.0,-3.292,2.7054,9.2153,-0.116,0.2778,0.2836
2530671.0,-3.383,2.5762,9.1123,-0.0851,0.2772,0.3166
2530681.0,-3.3878,2.3583,8.9376,-0.0708,0.2868,0.3347
2530691.0,-3.45,2.229,8.8657,-0.0399,0.3379,0.3395
2530701.0,-3.4668,2.2386,9.074,0.033,0.4432,0.3416
2530711.0,-3.6176,2.3367,9.4954,0.1165,0.5624,0.3528
2530721.0,-3.79,2.6049,9.9311,0.1447,0.6401,0.3634
2530731.0,-4.1084,2.9161,10.477,0.0591,0.6561,0.3778
2530741.0,-4.2617,3.0358,10.8505,-0.1479,0.5832,0.3991
