time_ms,ax,ay,az,gx,gy,gz
1267511.0,-2.3846,2.7581,10.228,1.1744,0.6992,-0.0176
1267521.0,-2.3439,2.9233,10.2472,0.9514,0.629,0.0117
1267531.0,-2.241,2.7557,9.9144,0.629,0.5119,0.0357
1267541.0,-2.1069,2.2697,9.493,0.1719,0.3629,0.0357
1267551.0,-1.8699,1.4102,9.5217,-0.2634,0.274,0.0117
1267561.0,-1.6089,0.5243,9.6271,-0.4725,0.2879,-0.0362
1267571.0,-1.7286,0.1915,9.9024,-0.4619,0.3837,-0.1149
1267581.0,-2.1332,0.6728,10.2065,-0.357,0.4784,-0.2027
1267591.0,-2.4852,1.2402,10.568,-0.2826,0.5071,-0.2437
1267601.0,-2.5043,1.5275,10.7452,-0.2235,0.4789,-0.2341
1267611.0,-2.5809,1.8196,10.5536,-0.1501,0.4432,-0.2011
1267621.0,-2.66,1.7669,10.4459,-0.0931,0.4209,-0.1532
1267631.0,-2.4684,1.1564,10.6183,0.0027,0.455,-0.1016
1267641.0,-2.4086,0.5171,11.1761,0.1229,0.4858,-0.099
1267651.0,-2.5163,0.4908,11.6071,0.2549,0.4443,-0.1511
1267661.0,-2.7557,1.2019,11.7316,0.3704,0.3427,-0.2224
1267671.0,-2.8922,2.399,11.3868,0.4597,0.2166,-0.2597
1267681.0,-2.9928,3.5123,10.8601,0.4539,0.091,-0.2458
1267691.0,-2.9904,4.5705,10.0197,0.3453,-0.0234,-0.1804
1267701.0,-2.5139,4.6064,9.2608,0.165,-0.099,-0.075
1267711.0,-2.6576,5.3989,9.0501,0.0005,-0.1043,0.0059
1267721.0,-2.0255,5.193,8.6359,-0.0314,-0.0362,0.1681
1267731.0,-1.9656,4.3742,8.9399,-0.0628,0.0633,0.3124
1267741.0,-1.7573,4.276,8.9807,-0.0431,0.1022,0.3762
1267751.0,-1.6975,4.6591,8.5808,-0.0521,0.1059,0.4076
1267761.0,-1.6065,4.7836,8.1092,-0.1368,0.1128,0.4555
1267771.0,-1.6281,4.7621,7.7835,-0.2533,0.1591,0.5103
1267781.0,-1.6328,4.2904,7.7979,-0.3464,0.248,0.5741
1267791.0,-1.5347,3.9289,8.2097,-0.2985,0.4188,0.6321
1267801.0,-1.889,4.118,9.0908,-0.125,0.6619,0.6768
1267811.0,-2.296,4.2138,10.3573,0.0367,0.8269,0.737
1267821.0,-2.5618,4.2306,11.5616,0.1032,0.8466,0.7939
1267831.0,-2.7294,4.1156,12.5456,-0.0053,0.7173,0.8258
1267841.0,-2.7964,3.7541,13.3046,-0.2086,0.481,0.8386
1267851.0,-2.7461,3.3327,13.6517,-0.3544,0.2288,0.8397
1267861.0,-2.8204,2.6935,13.872,-0.4039,0.0064,0.8418
1267871.0,-2.9928,1.9058,13.9031,-0.3342,-0.1905,0.8359
1267881.0,-3.0861,1.3815,13.6517,-0.2011,-0.4124,0.8014
1267891.0,-3.0478,1.2929,12.6534,-0.0122,-0.6194,0.7572
1267901.0,-2.8778,1.3312,11.3078,0.1777,-0.7412,0.7221
1267911.0,-2.6647,1.3072,9.9024,0.2868,-0.7785,0.6875
1267921.0,-2.6193,0.9744,8.7867,0.2682,-0.7662,0.646
1267931.0,-2.2098,0.0335,8.1427,0.1926,-0.7008,0.5986
1267941.0,-1.9273,-0.9218,7.7333,0.1437,-0.5864,0.5124
1267951.0,-1.5874,-1.482,7.343,0.1123,-0.4672,0.3773
1267961.0,-1.5155,-1.2785,6.9911,0.0617,-0.2943,0.1979
1267971.0,-1.8004,-0.5459,7.3789,-0.0798,-0.067,0.0112
1267981.0,-2.3367,0.1628,8.5114,-0.3507,0.1032,-0.1527
1267991.0,-2.8539,0.486,9.9264,-0.7503,0.0873,-0.2841
1268001.0,-3.122,0.1365,11.1761,-1.1249,-0.1006,-0.3746
1268011.0,-3.1029,-0.4764,11.7364,-1.2882,-0.3459,-0.4459
1268021.0,-2.8946,-1.0343,11.7747,-1.2042,-0.5438,-0.5114
1268031.0,-2.7054,-1.0654,11.2863,-0.911,-0.63,-0.5651
1268041.0,-2.5714,-0.6321,10.896,-0.5513,-0.6529,-0.6167
1268051.0,-2.3607,0.5914,9.8881,-0.2134,-0.6657,-0.6588
1268061.0,-2.0877,1.6281,9.1171,-0.0867,-0.6236,-0.6689
1268071.0,-1.9393,2.3511,8.9735,-0.2123,-0.5896,-0.6561
1268081.0,-2.1045,2.636,9.0237,-0.4901,-0.6412,-0.6247
1268091.0,-1.9585,2.0949,8.9256,-0.7992,-0.7779,-0.5715
1268101.0,-1.6352,1.1564,8.4755,-1.0078,-0.9232,-0.5316
1268111.0,-1.3671,0.2753,7.9535,-1.0238,-0.9631,-0.5204
1268121.0,-0.9625,-0.316,7.5058,-0.8301,-0.8615,-0.5247
1268131.0,-0.7733,-0.3543,6.845,-0.5757,-0.746,-0.5571
