time_ms,ax,ay,az,gx,gy,gz
1851961.0,4.889,1.8507,9.232,-0.1091,0.0633,-0.0186
1851971.0,4.8746,1.7693,9.3015,-0.0905,0.0654,-0.0122
1851981.0,4.9153,1.7214,9.2153,-0.0676,0.0511,-0.0122
1851991.0,4.9009,1.6999,9.2632,-0.0532,0.0458,-0.0138
1852001.0,4.944,1.7286,9.1004,-0.0319,0.0463,-0.0138
1852011.0,4.9536,1.7142,9.0094,-0.0378,0.0585,-0.0202
1852021.0,4.8937,1.7813,9.1147,-0.0686,0.0681,-0.0341
1852031.0,4.8698,1.8794,9.1339,-0.0803,0.0718,-0.0404
1852041.0,4.8195,1.9154,9.2416,-0.0915,0.0724,-0.0367
1852051.0,4.8387,1.889,9.3518,-0.0952,0.0686,-0.0282
1852061.0,4.8578,1.8866,9.268,-0.0617,0.0548,-0.0154
1852071.0,4.9129,1.8794,9.153,-0.0335,0.0511,-0.0021
1852081.0,4.968,1.8818,9.0764,-0.0383,0.05,0.0037
1852091.0,4.9321,1.8579,9.0525,-0.0788,0.0468,0.0016
1852101.0,4.9704,1.7406,9.019,-0.1341,0.0388,-0.0032
1852111.0,4.9799,1.5897,9.1961,-0.1591,0.0394,-0.0122
1852121.0,4.9392,1.5897,9.1626,-0.132,0.0367,-0.0208
1852131.0,5.0135,1.5538,9.1171,-0.0968,0.0394,-0.0277
1852141.0,4.9728,1.5826,9.074,-0.0617,0.0447,-0.0351
1852151.0,4.9704,1.6616,8.9663,-0.0309,0.0511,-0.0447
1852161.0,4.9704,1.6879,8.9136,-0.0239,0.0702,-0.0527
1852171.0,4.9392,1.834,8.9328,-0.0223,0.1,-0.0596
1852181.0,4.889,1.9417,9.0644,-0.0202,0.1282,-0.0596
1852191.0,4.8794,2.0039,9.2608,-0.0208,0.133,-0.0506
1852201.0,4.889,1.9896,9.268,-0.0357,0.1144,-0.0394
1852211.0,4.8985,1.9321,9.3565,-0.0495,0.0931,-0.0309
1852221.0,4.8746,1.9896,9.3182,-0.0532,0.0761,-0.0277
1852231.0,4.8315,2.0853,9.2512,-0.0623,0.0676,-0.0245
1852241.0,4.8147,2.1284,9.2105,-0.0915,0.0516,-0.0138
1852251.0,4.8123,1.9585,9.3134,-0.1357,0.0399,-0.0032
1852261.0,4.8698,1.7861,9.426,-0.1362,0.0255,0.0021
1852271.0,4.8937,1.7837,9.256,-0.1006,0.0096,0.0032
1852281.0,4.8985,1.7717,9.1913,-0.0819,0.0016,-0.0016
1852291.0,4.9009,1.9225,9.0692,-0.0766,0.0011,-0.009
1852301.0,4.8554,2.0183,8.928,-0.0654,0.0048,-0.0043
1852311.0,4.9273,1.98,8.7388,-0.0516,0.009,0.0096
1852321.0,5.0159,1.8603,8.576,-0.075,0.0341,0.016
1852331.0,5.0206,1.6831,8.8298,-0.107,0.0846,0.0133
1852341.0,4.9728,1.6328,9.1315,-0.0803,0.1304,0.0032
1852351.0,4.9488,1.7813,9.1099,-0.017,0.1517,-0.0074
1852361.0,4.8578,1.9489,9.2656,-0.0016,0.1687,-0.0128
1852371.0,4.7621,2.0494,9.4715,-0.0186,0.1639,-0.0069
1852381.0,4.7238,2.071,9.6127,-0.0436,0.1325,0.0069
1852391.0,4.7285,2.0183,9.6295,-0.0644,0.0857,0.0234
1852401.0,4.8339,1.822,9.6558,-0.0835,0.0468,0.0383
1852411.0,4.8746,1.6328,9.6247,-0.0942,0.0112,0.0426
1852421.0,4.9153,1.561,9.4523,-0.1032,-0.0218,0.0309
1852431.0,4.9201,1.5658,9.2727,-0.1261,-0.0388,0.0106
1852441.0,4.9344,1.6041,9.2991,-0.1548,-0.0325,-0.0064
1852451.0,4.9297,1.6376,9.3685,-0.1548,-0.0245,-0.0149
1852461.0,4.9416,1.6065,9.3518,-0.1277,-0.0245,-0.0138
1852471.0,4.968,1.6137,9.2991,-0.0862,-0.0245,-0.0106
1852481.0,5.0182,1.5897,9.177,-0.042,-0.0218,-0.009
1852491.0,5.0374,1.6472,9.0932,-0.0165,-0.0149,-0.0106
1852501.0,5.0422,1.719,9.0166,-0.0266,-0.0021,-0.0186
1852511.0,5.0326,1.7573,9.0381,-0.0639,0.0032,-0.0239
1852521.0,5.0015,1.7573,9.1674,-0.0984,-0.0005,-0.0293
1852531.0,5.0015,1.7478,9.1387,-0.1059,-0.0117,-0.0277
1852541.0,4.9775,1.731,9.0836,-0.0915,-0.0117,-0.0223
1852551.0,4.9991,1.6496,9.0166,-0.0665,-0.0096,-0.0165
1852561.0,5.0278,1.5682,8.9687,-0.0479,-0.0016,-0.0223
1852571.0,5.0254,1.7166,8.8969,-0.0341,0.0181,-0.0367
1852581.0,4.9416,1.8603,9.007,-0.0383,0.0458,-0.0447
1852591.0,4.9057,1.9417,9.0932,-0.0596,0.0463,-0.0436
