time_ms,ax,ay,az,gx,gy,gz
1937711.0,2.7294,0.1125,10.1155,-0.0474,0.0239,-0.0229
1937721.0,2.7509,0.1053,9.9766,-0.0644,0.016,-0.0138
1937731.0,2.7869,0.0144,9.9168,-0.0905,0.0229,-0.009
1937741.0,2.8132,-0.0958,9.9144,-0.0995,0.0335,-0.0085
1937751.0,2.8754,-0.1987,9.9048,-0.0921,0.0537,-0.0138
1937761.0,2.8395,-0.2274,9.9742,-0.0734,0.0835,-0.025
1937771.0,2.806,-0.2083,10.1083,-0.0367,0.1181,-0.0372
1937781.0,2.7222,-0.0383,10.1945,0.0074,0.1458,-0.0458
1937791.0,2.6815,0.1556,10.3118,0.0208,0.1554,-0.0484
1937801.0,2.6384,0.2753,10.4339,0.0074,0.1394,-0.0431
1937811.0,2.6432,0.2825,10.489,-0.0192,0.108,-0.0303
1937821.0,2.6624,0.1772,10.4818,-0.0458,0.0676,-0.0186
1937831.0,2.7102,0.1053,10.398,-0.0697,0.0325,-0.0144
1937841.0,2.7461,0.0479,10.3214,-0.083,0.0186,-0.0165
1937851.0,2.715,0.146,10.173,-0.0734,0.0223,-0.0245
1937861.0,2.7078,0.2346,10.2041,-0.0772,0.0341,-0.0239
1937871.0,2.6911,0.2538,10.1778,-0.0883,0.041,-0.0138
1937881.0,2.7126,0.1724,10.2711,-0.0931,0.0468,-0.0005
1937891.0,2.7533,0.1053,10.2663,-0.0745,0.0543,0.0101
1937901.0,2.7797,0.1053,10.2783,-0.0399,0.066,0.0181
1937911.0,2.7485,0.1317,10.2639,-0.0335,0.0766,0.0223
1937921.0,2.7246,0.1149,10.4052,-0.0724,0.0772,0.0229
1937931.0,2.6863,0.0431,10.5177,-0.1043,0.0506,0.0223
1937941.0,2.7102,-0.0622,10.4842,-0.1181,0.0181,0.0245
1937951.0,2.8347,-0.2227,10.5465,-0.1181,-0.009,0.0213
1937961.0,2.8515,-0.2059,10.3717,-0.0905,-0.0271,0.0101
1937971.0,2.8419,-0.0575,10.1299,-0.0819,-0.0362,-0.0059
1937981.0,2.8252,0.0096,10.1035,-0.1112,-0.0378,-0.016
1937991.0,2.806,0.067,10.0652,-0.1277,-0.0372,-0.0165
1938001.0,2.8419,0.0646,9.8952,-0.1277,-0.0372,-0.0064
1938011.0,2.8994,-0.079,9.9551,-0.1266,-0.0255,0.0069
1938021.0,2.9712,-0.2155,9.8881,-0.0857,-0.009,0.0144
1938031.0,2.9999,-0.2873,9.6582,-0.0335,0.0192,0.0149
1938041.0,3.1651,-0.4357,9.7827,-0.0223,0.0681,0.0043
1938051.0,2.9736,-0.4884,9.9886,0.0085,0.1149,-0.0106
1938061.0,3.0047,-0.3352,9.8426,0.0309,0.1261,-0.0351
1938071.0,2.9521,-0.2274,10.0868,-0.0293,0.1501,-0.0623
1938081.0,2.8252,-0.2562,10.5632,-0.1043,0.1729,-0.0777
1938091.0,2.7342,-0.2466,10.9918,-0.125,0.1527,-0.0846
1938101.0,2.7749,-0.2442,11.1354,-0.1091,0.1048,-0.0841
1938111.0,2.8228,-0.1915,11.0756,-0.0995,0.05,-0.0793
1938121.0,2.8443,-0.2538,11.0349,-0.1282,0.0053,-0.0766
1938131.0,2.8778,-0.328,11.0373,-0.1884,-0.0223,-0.0809
1938141.0,2.8706,-0.4764,11.2887,-0.2623,-0.0314,-0.0851
1938151.0,2.8635,-0.7278,11.6837,-0.3203,-0.05,-0.0947
1938161.0,2.8659,-1.0391,12.0787,-0.3182,-0.0931,-0.1091
1938171.0,2.8922,-1.2354,12.0859,-0.2591,-0.1559,-0.1266
1938181.0,2.897,-1.5251,12.1937,-0.2363,-0.2224,-0.1591
1938191.0,3.134,-1.9896,12.0428,-0.2192,-0.3145,-0.2043
1938201.0,3.2801,-2.3415,11.7029,-0.1916,-0.3847,-0.2841
1938211.0,3.3303,-2.4493,11.5784,-0.1836,-0.4028,-0.4033
1938221.0,3.2657,-2.0901,11.6957,-0.1208,-0.3837,-0.5332
1938231.0,3.0957,-1.1779,11.4634,-0.0415,-0.3895,-0.6396
1938241.0,2.9497,-0.3687,11.4682,-0.0591,-0.4214,-0.6971
1938251.0,2.8443,0.2251,11.4754,-0.0798,-0.4773,-0.6987
1938261.0,2.7773,0.7159,11.3174,-0.0745,-0.531,-0.6577
1938271.0,2.7773,1.0247,11.0828,-0.0617,-0.5795,-0.5875
1938281.0,2.8706,1.0726,10.8362,-0.0676,-0.6183,-0.5044
1938291.0,3.0909,0.8763,10.7164,-0.067,-0.6364,-0.423
1938301.0,3.225,0.5602,10.6781,-0.0378,-0.6369,-0.3602
1938311.0,3.3399,0.4453,10.5321,-0.0059,-0.6502,-0.3294
1938321.0,3.4046,0.5243,10.3693,-0.0005,-0.6987,-0.323
1938331.0,3.5075,0.6919,9.9958,-0.0298,-0.7769,-0.3257
1938341.0,3.6392,0.8691,9.4691,-0.0825,-0.8493,-0.3267
1938351.0,3.8403,1.0319,9.0309,-0.1293,-0.8955,-0.3235
1938361.0,3.7541,1.2977,8.4539,-0.1548,-0.9333,-0.3155
1938371.0,3.8834,1.6592,7.7165,-0.1857,-0.9802,-0.3001
1938381.0,3.9648,1.9297,6.9863,-0.2347,-1.0089,-0.274
1938391.0,4.063,2.1907,6.0717,-0.2735,-1.0115,-0.2336
1938401.0,4.1372,2.3367,5.2361,-0.3193,-0.9674,-0.1846
1938411.0,4.2282,2.4086,4.3814,-0.3608,-0.8828,-0.132
1938421.0,4.2737,2.3272,3.7038,-0.3826,-0.745,-0.0708
1938431.0,4.3215,2.2362,2.9473,-0.3597,-0.5656,-0.0133
1938441.0,4.4867,2.0255,2.4253,-0.2948,-0.3038,0.0388
1938451.0,4.5442,1.8555,2.0877,-0.1777,0.016,0.0788
1938461.0,4.4556,1.889,1.9968,-0.0495,0.3512,0.099
1938471.0,4.3048,2.0183,2.162,0.0623,0.6742,0.108
1938481.0,4.1013,2.2482,2.411,0.1873,0.9594,0.1235
1938491.0,3.7996,2.6169,2.4995,0.281,1.1914,0.1479
1938501.0,3.4022,2.9018,2.5498,0.2783,1.3686,0.183
1938511.0,3.1125,3.1651,2.4349,0.1634,1.4761,0.2293
1938521.0,2.8419,3.237,2.399,-0.0378,1.5681,0.282
1938531.0,2.3439,3.2441,2.3439,-0.248,1.665,0.3459
1938541.0,1.8004,3.067,2.4612,-0.4198,1.7927,0.4294
1938551.0,1.4772,2.7461,2.5283,-0.5002,1.9518,0.5247
1938561.0,1.2282,2.4541,2.6408,-0.4709,2.1662,0.6119
1938571.0,0.7183,2.466,2.7653,-0.3475,2.4318,0.6933
1938581.0,0.1077,2.5402,3.395,-0.1873,2.7372,0.7822
1938591.0,-0.431,2.7342,3.8642,0.0277,2.9942,0.8849
1938601.0,-1.0439,2.9904,4.209,0.2246,3.2241,0.9966
1938611.0,-1.494,3.1627,4.8387,0.456,3.4752,1.1265
1938621.0,-2.4541,3.6105,5.035,0.746,3.7392,1.2654
1938631.0,-3.632,3.7278,5.4779,0.9073,3.9999,1.4234
1938641.0,-4.3144,3.2633,6.5697,0.9711,4.2606,1.5804
1938651.0,-4.9249,2.9999,7.6088,1.0078,4.4836,1.6825
1938661.0,-5.5785,3.0239,9.1363,0.8822,4.6124,1.7166
1938671.0,-6.1914,3.2226,10.963,0.6492,4.5804,1.7272
1938681.0,-6.6056,3.6655,12.2392,0.4326,4.3782,1.7597
1938691.0,-7.1275,4.1396,12.9502,0.257,4.0994,1.8347
1938701.0,-7.9009,4.3862,12.5935,0.1229,3.8142,1.9773
1938711.0,-8.1259,3.4764,12.8209,-0.0628,3.6205,2.1598
