time_ms,ax,ay,az,gx,gy,gz
1347471.0,-0.2394,3.0646,38.4509,-0.2059,0.2474,-0.107
1347481.0,-0.4405,3.2753,38.8818,-0.05,0.3666,-0.0686
1347491.0,-0.5363,3.6583,38.2019,-0.0053,0.4182,0.008
1347501.0,-0.498,3.6966,37.5124,0.0639,0.4544,0.075
1347511.0,-0.8715,3.7637,36.9473,0.1761,0.5949,0.2049
1347521.0,-1.2163,4.1372,35.9034,0.3017,0.9812,0.3225
1347531.0,-1.7238,3.7828,36.7079,0.7386,1.5335,0.4608
1347541.0,-2.0686,3.8211,37.5411,1.4803,2.1231,0.6465
1347551.0,-1.8483,3.4477,37.7901,2.1923,2.569,0.8801
1347561.0,-1.1492,3.62,38.0391,2.809,2.8021,1.069
1347571.0,0.5171,3.8403,37.589,2.9,2.8356,1.2611
1347581.0,1.2641,3.2753,37.5315,2.195,2.5376,1.3564
1347591.0,1.5131,1.063,39.4564,1.4191,1.922,1.3244
1347601.0,0.8715,-0.929,39.2841,0.837,1.243,1.1329
1347611.0,0.0575,-2.308,37.8667,0.0591,0.9493,0.8934
1347621.0,0.4118,-4.6639,38.3743,0.2426,1.0568,0.5678
1347631.0,0.5746,-5.5067,36.411,0.5295,1.6778,0.0984
1347641.0,-0.5459,-7.2305,37.2346,1.0419,2.4254,-0.4943
1347651.0,-1.2546,-6.3494,35.9609,1.2004,3.1474,-1.1563
1347661.0,-2.1452,-3.5913,36.3344,0.6247,3.6067,-1.6985
1347671.0,-3.4093,-1.7717,39.4373,0.1192,3.9988,-2.0689
1347681.0,-4.9416,0.2011,42.0326,0.3054,4.3165,-2.2604
1347691.0,-6.5314,2.3655,43.3159,-0.1181,4.7273,-2.3009
1347701.0,-7.3933,2.7007,47.5872,-0.29,5.0093,-2.2476
1347711.0,-7.7189,2.8347,51.4658,-0.273,5.0774,-2.1535
1347721.0,-8.849,1.8387,56.0339,-0.2682,4.7411,-2.1625
1347731.0,-8.5617,0.9002,60.9181,-0.1155,3.8738,-2.2311
1347741.0,-8.5138,1.6568,63.2069,-0.1383,2.6223,-2.3833
1347751.0,-8.3701,2.7485,64.4136,-0.3688,1.2042,-2.5355
1347761.0,-7.2592,3.3423,63.1973,-0.68,-0.2155,-2.6467
1347771.0,-10.3046,3.9265,61.5214,-0.7897,-1.4223,-2.6292
1347781.0,-10.4962,4.6064,57.1065,-1.3606,-2.2024,-2.6026
1347791.0,-9.0501,3.6679,55.4306,-1.6969,-2.6265,-2.5573
1347801.0,-7.1443,2.7198,52.4139,-1.6958,-2.6345,-2.5887
1347811.0,-9.232,1.4653,50.805,-2.0465,-2.4302,-2.668
1347821.0,-7.2688,-2.2122,52.2032,-1.732,-2.1998,-2.9612
1347831.0,-6.8187,-2.5953,52.7395,-1.0903,-2.08,-3.381
1347841.0,-8.9543,0.2969,51.7339,-1.0025,-2.0923,-3.6631
1347851.0,-7.7189,1.4174,53.7163,-1.0589,-2.1535,-3.8796
1347861.0,-8.4659,3.7828,54.1185,-0.8253,-2.5243,-3.8866
1347871.0,-7.106,5.7748,52.8161,-1.1728,-2.7649,-3.8296
1347881.0,-7.7859,6.6463,53.7738,-1.3862,-3.1091,-3.6668
1347891.0,-7.106,5.9472,55.0188,-1.4026,-3.4055,-3.5141
1347901.0,-7.288,3.304,57.0299,-1.1483,-3.7966,-3.4896
1347911.0,-7.2209,1.6281,58.1121,-0.8711,-4.4266,-3.7205
1347921.0,-7.3358,2.0303,58.5334,-0.6811,-5.3413,-3.9797
1347931.0,-6.6559,3.9935,56.6468,-0.6401,-6.3023,-4.1606
1347941.0,-6.9145,5.7844,53.8025,-0.8003,-7.1569,-4.291
1347951.0,-5.6695,7.9392,50.1537,-1.0009,-7.8268,-4.3314
1347961.0,-4.4915,9.73,46.8785,-1.2797,-8.1046,-4.2463
