time_ms,ax,ay,az,gx,gy,gz
2589031.0,-4.4939,2.399,9.1482,-0.5342,0.3124,0.049
2589041.0,-3.9241,2.1261,9.4308,-0.6018,0.274,0.0814
2589051.0,-4.3766,2.1715,9.3326,-0.5933,0.2586,0.1176
2589061.0,-4.853,2.1739,9.335,-0.6114,0.1932,0.157
2589071.0,-4.5274,2.1308,8.9807,-0.5811,0.1282,0.1963
2589081.0,-4.3311,1.9345,8.8274,-0.5263,0.1155,0.2501
2589091.0,-4.2401,1.6735,8.6766,-0.4454,0.1352,0.3076
2589101.0,-4.0294,1.2713,8.7005,-0.356,0.1575,0.3491
2589111.0,-3.869,1.0654,8.6335,-0.2458,0.1894,0.3586
2589121.0,-3.9792,1.1708,8.5042,-0.1719,0.2187,0.3427
2589131.0,-4.1228,1.3024,8.442,-0.2027,0.2033,0.3235
2589141.0,-4.063,1.3408,8.3079,-0.2911,0.1783,0.3129
2589151.0,-3.9433,1.2139,8.3725,-0.3826,0.1777,0.3086
2589161.0,-3.8642,0.9864,8.4324,-0.4369,0.1958,0.3017
2589171.0,-3.814,0.7494,8.6311,-0.4587,0.1995,0.282
2589181.0,-3.6176,0.4693,8.4898,-0.4603,0.1692,0.2464
2589191.0,-3.3758,0.8906,8.3773,-0.4166,0.158,0.1974
2589201.0,-3.3232,0.8835,8.2672,-0.2964,0.223,0.1628
2589211.0,-3.7445,0.996,8.1714,-0.1756,0.3145,0.1352
2589221.0,-3.6488,1.0223,8.169,-0.1671,0.3379,0.1064
2589231.0,-3.4453,1.0104,8.0756,-0.2341,0.3283,0.0686
2589241.0,-3.4572,1.0175,8.0086,-0.3161,0.3235,0.0234
2589251.0,-3.474,1.0463,7.9559,-0.3555,0.3347,-0.0074
2589261.0,-3.3279,0.8906,8.0278,-0.3108,0.3964,-0.0202
2589271.0,-3.3327,0.8092,8.1068,-0.1889,0.4736,-0.0394
2589281.0,-3.4093,0.9697,7.9918,-0.049,0.5438,-0.075
2589291.0,-3.5123,1.3336,7.9033,0.05,0.622,-0.1139
2589301.0,-3.7158,1.7717,7.9057,0.0639,0.7077,-0.141
2589311.0,-3.9073,2.0949,8.0876,-0.0239,0.7609,-0.1485
2589321.0,-4.1994,2.2098,8.3773,-0.1772,0.7742,-0.1389
2589331.0,-4.3335,2.1763,8.6335,-0.3352,0.7402,-0.1144
2589341.0,-4.4101,2.0877,8.7604,-0.431,0.6854,-0.0782
2589351.0,-4.209,1.8172,8.7269,-0.4241,0.6502,-0.0346
2589361.0,-3.9121,1.6735,8.7724,-0.29,0.6822,-0.0112
2589371.0,-4.1228,2.0518,8.825,0.0096,0.8583,0.0011
2589381.0,-4.9225,2.6815,9.3087,0.2677,1.0488,0.0266
2589391.0,-5.5522,3.1795,9.6582,0.3134,1.0797,0.0729
2589401.0,-5.9137,3.4333,9.8402,0.1341,0.9786,0.1389
2589411.0,-5.9687,3.3615,9.9216,-0.1554,0.8477,0.2208
2589421.0,-5.9855,2.9664,10.2831,-0.4145,0.7742,0.3113
2589431.0,-6.0286,2.399,10.9415,-0.5752,0.7237,0.4028
2589441.0,-6.1507,2.1045,11.4467,-0.6311,0.6093,0.4757
2589451.0,-6.2776,2.0111,11.7364,-0.6162,0.4198,0.5502
2589461.0,-6.3518,1.9656,11.6047,-0.4475,0.2677,0.655
2589471.0,-6.4572,2.0039,11.6598,-0.1133,0.2251,0.7833
2589481.0,-6.6152,2.5187,11.4419,0.3533,0.249,0.9392
2589491.0,-7.0102,2.5355,11.3868,0.779,0.2772,1.11
2589501.0,-7.1658,2.4062,10.7356,1.0456,0.2293,1.2537
2589511.0,-7.3981,0.7949,10.0604,1.0658,0.166,1.3526
2589521.0,-5.8634,0.3448,5.624,0.6348,0.0564,1.3649
2589531.0,-5.7988,-2.1428,12.3182,-0.6619,0.1602,1.0866
2589541.0,-6.4117,0.5602,9.6391,-0.3757,0.223,0.8477
2589551.0,-7.7405,-0.8715,13.9821,-0.6705,0.1426,0.7274
