time_ms,ax,ay,az,gx,gy,gz
2440541.0,-2.7869,0.486,9.8282,-0.1176,0.1548,0.0463
2440551.0,-2.7174,0.3735,10.0173,-0.0958,0.1506,0.058
2440561.0,-2.6408,0.2897,10.0197,-0.0708,0.124,0.0633
2440571.0,-2.6097,0.34,9.9168,-0.0479,0.107,0.0628
2440581.0,-2.5977,0.4573,9.7516,-0.0404,0.1032,0.0607
2440591.0,-2.6624,0.5219,9.6606,-0.0532,0.1139,0.0623
2440601.0,-2.8132,0.565,9.8186,-0.0702,0.1399,0.0718
2440611.0,-2.8228,0.4405,10.1083,-0.0649,0.1522,0.0862
2440621.0,-2.7007,0.3543,10.1849,-0.0383,0.1298,0.0979
2440631.0,-2.5881,0.2705,10.1825,-0.0197,0.0942,0.0995
2440641.0,-2.5187,0.2466,9.9288,-0.0239,0.0612,0.0899
2440651.0,-2.5402,0.2849,9.7803,-0.0521,0.0415,0.0708
2440661.0,-2.5929,0.3711,9.7013,-0.0846,0.0463,0.05
2440671.0,-2.6743,0.4645,9.6127,-0.1165,0.0676,0.0341
2440681.0,-2.7438,0.4645,9.7085,-0.1634,0.0697,0.0223
2440691.0,-2.7533,0.3783,9.8114,-0.19,0.0617,0.0213
2440701.0,-2.7342,0.2825,9.833,-0.1639,0.0681,0.0314
2440711.0,-2.7126,0.1748,9.8952,-0.0921,0.0878,0.0447
2440721.0,-2.6145,0.1221,9.7564,-0.0032,0.1027,0.0527
2440731.0,-2.5714,0.146,9.6079,0.0378,0.1165,0.0452
2440741.0,-2.6049,0.146,9.6127,0.0362,0.1378,0.0287
2440751.0,-2.5618,0.1987,9.7276,0.0138,0.1485,0.0043
2440761.0,-2.545,0.2849,9.7061,-0.0351,0.1378,-0.0239
2440771.0,-2.6097,0.3879,9.7779,-0.0883,0.1256,-0.0431
2440781.0,-2.6983,0.4549,9.8162,-0.1219,0.1181,-0.0495
2440791.0,-2.7605,0.4621,9.8545,-0.1112,0.1203,-0.0399
2440801.0,-2.8204,0.4381,9.833,-0.0617,0.1341,-0.0202
2440811.0,-2.7964,0.4094,9.8952,0.0059,0.158,0.0005
2440821.0,-2.7031,0.3735,9.8952,0.05,0.1639,0.0122
2440831.0,-2.7031,0.3759,9.8354,0.0543,0.1548,0.0106
2440841.0,-2.715,0.4238,9.7947,0.0378,0.149,0.0027
2440851.0,-2.7821,0.4645,9.7372,0.0128,0.1527,-0.0021
2440861.0,-2.7533,0.5171,9.7636,-0.0128,0.1607,-0.0074
2440871.0,-2.9137,0.5411,9.912,-0.0314,0.1846,-0.0096
2440881.0,-3.0023,0.498,10.1873,-0.033,0.1979,-0.0027
2440891.0,-3.0143,0.4094,10.4603,-0.0117,0.1815,0.0053
2440901.0,-3.0095,0.3472,10.568,0.0404,0.1506,0.0138
2440911.0,-2.9161,0.2897,10.477,0.0766,0.1006,0.0117
2440921.0,-2.8299,0.3448,10.2208,0.0756,0.0506,-0.0043
2440931.0,-2.794,0.4549,9.912,0.042,0.0245,-0.0287
2440941.0,-2.8108,0.5459,9.7827,-0.0144,0.0271,-0.0516
2440951.0,-2.8132,0.6393,9.754,-0.075,0.0383,-0.0697
2440961.0,-2.9066,0.6728,9.8043,-0.1171,0.0516,-0.0745
2440971.0,-2.9161,0.6081,10.0221,-0.1229,0.0585,-0.067
2440981.0,-2.9329,0.4836,10.137,-0.0867,0.05,-0.0516
2440991.0,-2.885,0.4621,10.0413,-0.0271,0.033,-0.041
2441001.0,-2.7653,0.4118,9.8881,0.0325,0.0314,-0.0335
2441011.0,-2.6815,0.4286,9.7181,0.0532,0.0399,-0.0431
2441021.0,-2.6671,0.5411,9.6271,0.0229,0.0479,-0.0633
2441031.0,-2.6552,0.6345,9.6774,-0.0277,0.0612,-0.0846
2441041.0,-2.7054,0.7087,9.7995,-0.0867,0.0628,-0.0984
2441051.0,-2.8299,0.7374,9.9718,-0.1447,0.0463,-0.1016
2441061.0,-2.818,0.6919,10.0461,-0.1469,0.0266,-0.0889
