time_ms,ax,ay,az,gx,gy,gz
2484921.0,-2.0279,1.5634,9.9335,-0.133,0.0915,-0.0176
2484931.0,-1.8292,1.4629,9.8378,-0.0745,0.0883,0.0138
2484941.0,-1.6616,1.3838,9.6007,-0.0506,0.0851,0.0309
2484951.0,-1.6113,1.3982,9.3326,-0.0623,0.0915,0.0362
2484961.0,-1.6712,1.4198,9.1315,-0.0788,0.1107,0.0431
2484991.0,-1.7933,1.1492,8.8825,0.1623,0.3283,0.1304
2485041.0,-2.0255,0.9194,9.4858,0.5896,0.6784,0.2001
2485051.0,-1.8148,0.7326,9.4164,0.7114,0.6742,0.207
2485061.0,-1.4509,0.6776,9.0094,0.8562,0.6933,0.1799
2485071.0,-1.5012,1.0056,8.4539,0.9844,0.8062,0.0995
2485081.0,-2.0901,1.6735,8.1618,0.9514,0.9578,-0.0165
2485091.0,-2.7701,2.2266,8.5641,0.6864,1.0531,-0.1368
2485101.0,-3.4165,2.5522,9.7061,0.3241,1.0882,-0.2267
2485111.0,-3.8714,2.6025,11.1187,0.025,1.035,-0.2719
2485121.0,-4.1252,2.4541,12.5145,-0.108,0.9025,-0.2708
2485131.0,-4.0749,2.4421,13.1226,-0.0607,0.6955,-0.2448
2485141.0,-3.9528,2.6001,13.0412,0.0059,0.4262,-0.2192
2485151.0,-3.7733,2.9544,12.2176,0.0229,0.1586,-0.1937
2485161.0,-3.553,3.1891,11.1809,-0.0452,-0.042,-0.1612
2485171.0,-3.3399,3.2298,10.2807,-0.1591,-0.1437,-0.1272
2485181.0,-3.3447,3.2346,9.5481,-0.2623,-0.1357,-0.0926
2485191.0,-3.5314,3.0646,9.3901,-0.3581,-0.0697,-0.0575
2485201.0,-3.5386,2.7749,9.6175,-0.3911,0.0223,-0.0208
2485211.0,-3.383,2.4493,9.9742,-0.3539,0.0883,0.0122
2485221.0,-3.0981,2.2146,10.0963,-0.2772,0.1064,0.0309
2485231.0,-2.8611,2.1668,9.9479,-0.2097,0.1091,0.0325
2485241.0,-2.7174,2.2505,9.6151,-0.2144,0.1,0.0192
2485251.0,-2.5642,2.3487,9.3853,-0.3012,0.0825,-0.0021
2485261.0,-2.4469,2.4876,8.9639,-0.4193,0.0681,-0.0149
2485271.0,-2.6552,2.557,8.8849,-0.5172,0.0984,-0.0059
2485281.0,-2.9209,2.5498,8.9495,-0.5119,0.1799,0.042
2485291.0,-3.0454,2.3439,9.1889,-0.4273,0.2474,0.1112
2485301.0,-3.0646,2.1452,9.2464,-0.2607,0.306,0.1889
2485311.0,-2.9329,2.0135,9.1674,-0.0803,0.3517,0.2581
2485321.0,-2.8826,1.9058,8.8729,0.0484,0.3895,0.3022
2485331.0,-3.0885,1.8172,8.7915,0.1224,0.4544,0.3251
2485341.0,-3.2513,1.7047,8.8274,0.1681,0.5236,0.3294
2485351.0,-3.2777,1.5299,8.9735,0.174,0.5624,0.3102
2485361.0,-3.2609,1.4868,9.1363,0.1634,0.5906,0.2639
2485371.0,-3.2729,1.5586,9.3925,0.1171,0.6008,0.1921
2485381.0,-3.3327,1.7406,9.6989,0.0282,0.5651,0.1149
2485391.0,-3.4117,1.9585,10.0054,-0.0686,0.4879,0.0511
2485401.0,-3.5027,2.217,10.1442,-0.1309,0.39,0.016
2485411.0,-3.5985,2.4708,10.1418,-0.1378,0.299,0.0197
2485421.0,-3.7206,2.624,9.7707,-0.0894,0.2224,0.0617
2485431.0,-3.632,2.5618,9.2416,-0.0426,0.1745,0.1171
2485441.0,-3.4429,2.4972,8.7508,-0.0106,0.2043,0.1586
2485451.0,-3.3495,2.3846,8.6718,-0.0314,0.2916,0.1809
2485461.0,-3.3591,2.2266,9.0597,-0.0559,0.4145,0.1932
2485471.0,-3.4979,2.217,9.6319,-0.025,0.5449,0.1995
2485481.0,-3.7924,2.3846,10.2663,0.0388,0.6396,0.2139
2485491.0,-4.2282,2.6576,10.896,0.1229,0.7045,0.2538
2485501.0,-4.9321,2.8826,11.6885,0.265,0.763,0.3347
2485511.0,-5.363,2.9975,12.4259,0.4895,0.8035,0.4512
2485521.0,-5.6647,2.9904,13.0149,0.7551,0.8269,0.571
