time_ms,ax,ay,az,gx,gy,gz
157241.0,-1.1181,1.1301,9.7396,-0.1639,-0.0213,0.033
157251.0,-1.2067,0.9792,10.0317,-0.2543,0.0165,0.0261
157261.0,-1.2809,0.7685,10.422,-0.29,0.0298,0.0229
157271.0,-1.2546,0.6057,10.7141,-0.2368,0.0223,0.0192
157281.0,-1.1085,0.6177,10.726,-0.125,0.0021,0.009
157291.0,-0.972,0.7278,10.3406,-0.0239,-0.0176,-0.0027
157301.0,-0.9098,0.8906,9.9742,0.0069,-0.0234,-0.0154
157311.0,-0.9768,1.0175,9.7276,-0.0378,-0.0117,-0.0245
157321.0,-0.996,1.0223,9.7013,-0.1304,0.0064,-0.0325
157331.0,-1.0918,0.9912,9.8258,-0.2102,0.0314,-0.0399
157341.0,-1.0415,0.9026,10.0102,-0.2528,0.05,-0.0479
157351.0,-0.9481,0.8428,10.2017,-0.2634,0.0543,-0.0585
157361.0,-0.8523,0.8595,10.1993,-0.2512,0.0506,-0.0734
157371.0,-0.8571,0.9122,10.0892,-0.2416,0.0383,-0.0857
157381.0,-0.8715,1.0056,9.8904,-0.2357,0.0293,-0.0942
157391.0,-0.8882,1.1301,9.7013,-0.2277,0.0442,-0.0974
157401.0,-0.9816,1.2522,9.5672,-0.2171,0.0819,-0.0915
157411.0,-1.087,1.3048,9.6175,-0.2086,0.132,-0.075
157421.0,-1.0822,1.3048,9.8138,-0.2022,0.1788,-0.0527
157431.0,-1.0391,1.2809,9.9814,-0.1889,0.2038,-0.0325
157441.0,-1.0534,1.3815,10.0772,-0.1788,0.2075,-0.0154
157451.0,-1.0846,1.4245,10.0365,-0.1841,0.2022,0.0085
157461.0,-1.1612,1.4605,10.0652,-0.1884,0.2112,0.041
157471.0,-1.257,1.4389,10.137,-0.182,0.2304,0.0793
157481.0,-1.3551,1.3623,10.1873,-0.1772,0.2426,0.1176
157491.0,-1.2929,1.1468,10.3142,-0.1719,0.2506,0.1474
157501.0,-1.142,0.929,10.1538,-0.1942,0.2549,0.1458
157511.0,-1.0918,0.7566,10.0341,-0.3155,0.2368,0.0952
157521.0,-1.0558,0.6129,10.1179,-0.5353,0.2139,0.0053
157531.0,-1.0822,0.5483,10.4555,-0.7588,0.1916,-0.0926
157541.0,-1.2139,0.5339,11.0014,-0.9009,0.1628,-0.1713
157551.0,-1.4413,0.6177,11.4419,-0.9115,0.1128,-0.2139
157561.0,-1.5538,0.7733,11.5448,-0.8083,0.0484,-0.2187
157571.0,-1.6424,0.9744,11.4754,-0.6423,-0.0085,-0.1873
157581.0,-1.6185,1.1612,11.3413,-0.4454,-0.0436,-0.1245
157591.0,-1.4868,1.2881,11.1282,-0.2517,-0.0729,-0.0447
157601.0,-1.3384,1.4461,10.7045,-0.0782,-0.0958,0.0319
157611.0,-1.324,1.6185,10.1754,0.0521,-0.0756,0.1027
157621.0,-1.2306,1.731,9.8976,0.1054,-0.0234,0.1623
157631.0,-1.245,1.8459,9.7923,0.0835,0.049,0.2112
157641.0,-1.2929,1.8435,9.991,-0.0122,0.0937,0.2549
157651.0,-1.2881,1.7382,10.398,-0.1219,0.1032,0.2959
157661.0,-1.2234,1.585,10.7356,-0.182,0.091,0.3304
157671.0,-1.1277,1.5083,10.8601,-0.19,0.0623,0.3597
157681.0,-1.0439,1.4293,10.9032,-0.1708,0.0176,0.3842
157691.0,-0.984,1.4557,10.8649,-0.1117,-0.0021,0.4135
157701.0,-1.0439,1.5299,10.9128,-0.0122,0.0138,0.448
157711.0,-1.0439,1.6544,10.8769,0.0857,0.0208,0.481
157721.0,-1.0151,1.822,10.7117,0.1261,0.0043,0.4997
157731.0,-0.9313,1.992,10.4507,0.075,-0.0298,0.5076
157741.0,-0.9242,2.0782,10.319,-0.0665,-0.0713,0.5087
157751.0,-0.9385,2.0853,10.161,-0.2384,-0.1096,0.5103
157761.0,-0.9074,1.9872,10.1921,-0.3741,-0.1378,0.5177
157771.0,-0.9553,1.9632,10.228,-0.4475,-0.1538,0.5348
